[multivariate-tuning] Using device: cuda
[multivariate-tuning] Learning rate: 0.0001
[multivariate-tuning] Coefficient type: fourier
[multivariate-tuning] Scheduler: cosine-warm-restarts
[multivariate-tuning] Fourier M: 5, alpha: 1.0, beta: 1.0
Saved interpolant trajectories to results_coefficient_tuning/fourier_M5/multivariate_trajectories.png
Epoch 1/250 | v_loss=-224.1768 | grad_v=1232.5813 | E[|v|^2]=424.7979 | time=6.8s
Epoch 2/250 | v_loss=-239.9713 | grad_v=850.6450 | E[|v|^2]=500.1699 | time=6.6s
Epoch 3/250 | v_loss=-285.9247 | grad_v=1312.1290 | E[|v|^2]=473.4541 | time=6.6s
Epoch 4/250 | v_loss=-217.7852 | grad_v=1274.3745 | E[|v|^2]=494.0153 | time=6.7s
Epoch 5/250 | v_loss=-239.9216 | grad_v=1253.6627 | E[|v|^2]=455.9981 | time=6.6s
Epoch 6/250 | v_loss=-217.4914 | grad_v=426.7360 | E[|v|^2]=471.4222 | time=6.6s
Epoch 7/250 | v_loss=-227.0630 | grad_v=431.1789 | E[|v|^2]=507.0929 | time=6.6s
Epoch 8/250 | v_loss=-204.6673 | grad_v=1436.1020 | E[|v|^2]=449.4303 | time=6.6s
Epoch 9/250 | v_loss=-242.6084 | grad_v=676.6405 | E[|v|^2]=476.8535 | time=6.6s
Epoch 10/250 | v_loss=-220.9020 | grad_v=576.0003 | E[|v|^2]=513.6007 | time=6.6s
Epoch 11/250 | v_loss=-216.8465 | grad_v=1084.0093 | E[|v|^2]=484.2563 | time=6.7s
Epoch 12/250 | v_loss=-197.2671 | grad_v=550.1528 | E[|v|^2]=497.8194 | time=6.6s
Epoch 13/250 | v_loss=-202.2910 | grad_v=263.1387 | E[|v|^2]=451.8476 | time=6.6s
Epoch 14/250 | v_loss=-259.7114 | grad_v=414.6101 | E[|v|^2]=496.5414 | time=6.7s
Epoch 15/250 | v_loss=-271.3311 | grad_v=299.8725 | E[|v|^2]=471.6419 | time=6.7s
Epoch 16/250 | v_loss=-237.5646 | grad_v=542.8810 | E[|v|^2]=479.9046 | time=6.7s
Epoch 17/250 | v_loss=-220.4281 | grad_v=266.7100 | E[|v|^2]=472.6828 | time=6.6s
Epoch 18/250 | v_loss=-246.5830 | grad_v=506.3685 | E[|v|^2]=499.9788 | time=6.6s
Epoch 19/250 | v_loss=-218.8497 | grad_v=132.8833 | E[|v|^2]=472.0062 | time=6.7s
Epoch 20/250 | v_loss=-231.8525 | grad_v=548.6742 | E[|v|^2]=480.8990 | time=6.7s
Epoch 21/250 | v_loss=-256.1565 | grad_v=261.8371 | E[|v|^2]=486.8825 | time=6.7s
Epoch 22/250 | v_loss=-244.3773 | grad_v=322.1070 | E[|v|^2]=525.0429 | time=6.6s
Epoch 23/250 | v_loss=-268.9101 | grad_v=233.2224 | E[|v|^2]=494.9370 | time=6.7s
Epoch 24/250 | v_loss=-266.2906 | grad_v=683.2943 | E[|v|^2]=463.0189 | time=6.7s
Epoch 25/250 | v_loss=-212.5129 | grad_v=359.6958 | E[|v|^2]=478.5394 | time=6.6s
Epoch 26/250 | v_loss=-222.4603 | grad_v=721.7148 | E[|v|^2]=474.2564 | time=6.6s
Epoch 27/250 | v_loss=-231.6890 | grad_v=397.2087 | E[|v|^2]=496.3639 | time=6.6s
Epoch 28/250 | v_loss=-249.4626 | grad_v=681.6508 | E[|v|^2]=501.8173 | time=6.7s
Epoch 29/250 | v_loss=-239.5815 | grad_v=327.1381 | E[|v|^2]=473.9631 | time=6.7s
Epoch 30/250 | v_loss=-204.8681 | grad_v=306.9293 | E[|v|^2]=479.9913 | time=6.7s
Epoch 31/250 | v_loss=-237.3943 | grad_v=176.3511 | E[|v|^2]=485.2267 | time=6.7s
Epoch 32/250 | v_loss=-214.7267 | grad_v=345.1866 | E[|v|^2]=477.9298 | time=6.7s
Epoch 33/250 | v_loss=-236.2024 | grad_v=648.6124 | E[|v|^2]=477.0623 | time=6.8s
Epoch 34/250 | v_loss=-245.0905 | grad_v=566.0726 | E[|v|^2]=471.4425 | time=7.2s
Epoch 35/250 | v_loss=-273.2697 | grad_v=231.1659 | E[|v|^2]=492.8848 | time=7.2s
Epoch 36/250 | v_loss=-218.1669 | grad_v=143.7843 | E[|v|^2]=478.5743 | time=7.2s
Epoch 37/250 | v_loss=-246.6157 | grad_v=168.7564 | E[|v|^2]=466.1673 | time=7.2s
Epoch 38/250 | v_loss=-251.2969 | grad_v=474.4500 | E[|v|^2]=466.8623 | time=7.2s
Epoch 39/250 | v_loss=-237.6643 | grad_v=188.7661 | E[|v|^2]=486.3829 | time=7.2s
Epoch 40/250 | v_loss=-257.4763 | grad_v=250.1059 | E[|v|^2]=474.5656 | time=7.2s
Epoch 41/250 | v_loss=-242.5344 | grad_v=159.1684 | E[|v|^2]=494.0812 | time=6.7s
Epoch 42/250 | v_loss=-205.7310 | grad_v=237.4873 | E[|v|^2]=481.9584 | time=6.7s
Epoch 43/250 | v_loss=-272.6628 | grad_v=207.8525 | E[|v|^2]=477.8337 | time=6.7s
Epoch 44/250 | v_loss=-303.5462 | grad_v=225.1341 | E[|v|^2]=487.3073 | time=6.7s
Epoch 45/250 | v_loss=-216.8161 | grad_v=617.4070 | E[|v|^2]=475.7274 | time=6.7s
Epoch 46/250 | v_loss=-277.2428 | grad_v=505.2103 | E[|v|^2]=479.1436 | time=6.7s
Epoch 47/250 | v_loss=-210.3207 | grad_v=330.1472 | E[|v|^2]=478.3257 | time=6.7s
