[multivariate-tuning] Using device: cuda
[multivariate-tuning] Learning rate: 0.0001
[multivariate-tuning] Coefficient type: trigonometric
[multivariate-tuning] Scheduler: cosine-warm-restarts
[multivariate-tuning] Frequencies A: [2.0, 100.0], B: [2.0, 100.0]
Saved interpolant trajectories to results_coefficient_tuning/trig_ratio_1to50/multivariate_trajectories.png
Epoch 1/250 | v_loss=-36.6753 | grad_v=37.9520 | E[|v|^2]=67.0152 | time=7.1s
Epoch 2/250 | v_loss=-38.9142 | grad_v=130.8966 | E[|v|^2]=71.4664 | time=6.8s
Epoch 3/250 | v_loss=-43.1643 | grad_v=179.7377 | E[|v|^2]=87.9411 | time=6.8s
Epoch 4/250 | v_loss=-29.1861 | grad_v=38.0090 | E[|v|^2]=77.9899 | time=6.8s
Epoch 5/250 | v_loss=-47.1346 | grad_v=40.5009 | E[|v|^2]=79.0485 | time=6.8s
Epoch 6/250 | v_loss=-32.7316 | grad_v=49.8600 | E[|v|^2]=80.5743 | time=6.8s
Epoch 7/250 | v_loss=-36.7885 | grad_v=63.9103 | E[|v|^2]=83.4321 | time=6.8s
Epoch 8/250 | v_loss=-34.5399 | grad_v=28.7721 | E[|v|^2]=80.3961 | time=6.8s
Epoch 9/250 | v_loss=-43.6750 | grad_v=50.3996 | E[|v|^2]=83.8013 | time=6.8s
Epoch 10/250 | v_loss=-32.6280 | grad_v=21.9364 | E[|v|^2]=86.7431 | time=6.8s
Epoch 11/250 | v_loss=-37.0776 | grad_v=50.2810 | E[|v|^2]=78.4836 | time=6.8s
Epoch 12/250 | v_loss=-33.9984 | grad_v=21.0822 | E[|v|^2]=80.2858 | time=6.8s
Epoch 13/250 | v_loss=-37.7188 | grad_v=20.0219 | E[|v|^2]=81.4140 | time=6.8s
Epoch 14/250 | v_loss=-44.5354 | grad_v=47.9550 | E[|v|^2]=79.3874 | time=6.8s
Epoch 15/250 | v_loss=-42.1335 | grad_v=15.9838 | E[|v|^2]=83.8172 | time=6.8s
Epoch 16/250 | v_loss=-56.6763 | grad_v=193.3975 | E[|v|^2]=76.0392 | time=6.8s
Epoch 17/250 | v_loss=-44.4762 | grad_v=40.1446 | E[|v|^2]=82.3637 | time=6.8s
Epoch 18/250 | v_loss=-46.9550 | grad_v=27.9667 | E[|v|^2]=81.6441 | time=6.8s
Epoch 19/250 | v_loss=-34.0636 | grad_v=27.0006 | E[|v|^2]=85.3314 | time=6.8s
Epoch 20/250 | v_loss=-41.3653 | grad_v=15.6237 | E[|v|^2]=84.4074 | time=6.8s
Epoch 21/250 | v_loss=-52.1440 | grad_v=15.6071 | E[|v|^2]=82.7305 | time=6.8s
Epoch 22/250 | v_loss=-35.1862 | grad_v=57.4355 | E[|v|^2]=85.3335 | time=6.8s
Epoch 23/250 | v_loss=-39.9638 | grad_v=31.9086 | E[|v|^2]=79.4723 | time=6.8s
Epoch 24/250 | v_loss=-37.6896 | grad_v=22.0994 | E[|v|^2]=83.8827 | time=6.8s
Epoch 25/250 | v_loss=-48.6320 | grad_v=31.0959 | E[|v|^2]=81.8983 | time=6.8s
Epoch 26/250 | v_loss=-45.0223 | grad_v=29.9811 | E[|v|^2]=84.3055 | time=6.8s
Epoch 27/250 | v_loss=-35.6025 | grad_v=14.6657 | E[|v|^2]=83.4574 | time=6.8s
Epoch 28/250 | v_loss=-35.9954 | grad_v=18.0531 | E[|v|^2]=84.1643 | time=6.8s
Epoch 29/250 | v_loss=-40.2909 | grad_v=40.5090 | E[|v|^2]=79.9070 | time=6.8s
Epoch 30/250 | v_loss=-45.0372 | grad_v=16.4445 | E[|v|^2]=81.7282 | time=6.8s
Epoch 31/250 | v_loss=-31.8060 | grad_v=14.7999 | E[|v|^2]=86.0519 | time=6.8s
Epoch 32/250 | v_loss=-43.1703 | grad_v=9.4946 | E[|v|^2]=79.4457 | time=6.8s
Epoch 33/250 | v_loss=-36.8569 | grad_v=9.2603 | E[|v|^2]=79.2633 | time=6.8s
Epoch 34/250 | v_loss=-41.8776 | grad_v=14.9479 | E[|v|^2]=82.9238 | time=6.8s
Epoch 35/250 | v_loss=-43.6148 | grad_v=22.0213 | E[|v|^2]=81.9552 | time=6.8s
Epoch 36/250 | v_loss=-46.5849 | grad_v=16.6750 | E[|v|^2]=80.4975 | time=6.8s
Epoch 37/250 | v_loss=-36.0799 | grad_v=11.6189 | E[|v|^2]=81.7263 | time=6.8s
Epoch 38/250 | v_loss=-40.8778 | grad_v=8.8673 | E[|v|^2]=81.6509 | time=6.8s
Epoch 39/250 | v_loss=-42.7474 | grad_v=10.4640 | E[|v|^2]=80.7091 | time=6.8s
Epoch 40/250 | v_loss=-47.5086 | grad_v=13.7732 | E[|v|^2]=82.0947 | time=6.8s
Epoch 41/250 | v_loss=-41.7729 | grad_v=15.9858 | E[|v|^2]=79.5680 | time=6.8s
Epoch 42/250 | v_loss=-33.6781 | grad_v=6.8111 | E[|v|^2]=80.9035 | time=6.8s
Epoch 43/250 | v_loss=-37.1427 | grad_v=11.2686 | E[|v|^2]=81.4901 | time=6.8s
Epoch 44/250 | v_loss=-35.8171 | grad_v=21.3664 | E[|v|^2]=81.5583 | time=6.8s
Epoch 45/250 | v_loss=-47.5766 | grad_v=17.4477 | E[|v|^2]=81.4251 | time=6.8s
Epoch 46/250 | v_loss=-49.3306 | grad_v=6.9663 | E[|v|^2]=81.1762 | time=6.8s
Epoch 47/250 | v_loss=-43.8186 | grad_v=5.0496 | E[|v|^2]=81.7624 | time=6.8s
Epoch 48/250 | v_loss=-40.9117 | grad_v=6.7260 | E[|v|^2]=80.9190 | time=6.8s
Epoch 49/250 | v_loss=-39.6455 | grad_v=8.0307 | E[|v|^2]=81.9373 | time=6.8s
Epoch 50/250 | v_loss=-32.0665 | grad_v=4.5205 | E[|v|^2]=83.3145 | time=6.8s
Epoch 51/250 | v_loss=-43.0192 | grad_v=98.5050 | E[|v|^2]=83.4192 | time=6.8s
Epoch 52/250 | v_loss=-34.3486 | grad_v=28.8093 | E[|v|^2]=83.6408 | time=6.8s
Epoch 53/250 | v_loss=-53.0815 | grad_v=12.9317 | E[|v|^2]=79.6757 | time=6.8s
Epoch 54/250 | v_loss=-46.7668 | grad_v=60.2430 | E[|v|^2]=76.4846 | time=6.8s
Epoch 55/250 | v_loss=-44.0031 | grad_v=81.5302 | E[|v|^2]=73.8655 | time=6.8s
Epoch 56/250 | v_loss=-41.2244 | grad_v=23.6978 | E[|v|^2]=83.6496 | time=6.8s
Epoch 57/250 | v_loss=-38.9694 | grad_v=19.1087 | E[|v|^2]=81.1140 | time=6.8s
Epoch 58/250 | v_loss=-42.8488 | grad_v=49.0264 | E[|v|^2]=80.3650 | time=6.8s
Epoch 59/250 | v_loss=-47.4158 | grad_v=20.9451 | E[|v|^2]=82.1840 | time=6.8s
Epoch 60/250 | v_loss=-44.4158 | grad_v=27.2908 | E[|v|^2]=81.1860 | time=6.8s
Epoch 61/250 | v_loss=-38.3183 | grad_v=75.0579 | E[|v|^2]=78.8159 | time=6.8s
Epoch 62/250 | v_loss=-44.6485 | grad_v=62.6398 | E[|v|^2]=87.0686 | time=6.8s
Epoch 63/250 | v_loss=-40.2021 | grad_v=15.0686 | E[|v|^2]=83.2523 | time=6.8s
Epoch 64/250 | v_loss=-41.2605 | grad_v=17.1280 | E[|v|^2]=79.2695 | time=6.8s
Epoch 65/250 | v_loss=-43.1406 | grad_v=32.3410 | E[|v|^2]=82.2496 | time=6.8s
Epoch 66/250 | v_loss=-36.1348 | grad_v=12.0651 | E[|v|^2]=79.2598 | time=6.8s
Epoch 67/250 | v_loss=-30.6481 | grad_v=14.7439 | E[|v|^2]=77.2887 | time=6.8s
Epoch 68/250 | v_loss=-44.0297 | grad_v=35.5040 | E[|v|^2]=80.5124 | time=6.8s
Epoch 69/250 | v_loss=-39.5903 | grad_v=10.9871 | E[|v|^2]=82.3385 | time=6.8s
Epoch 70/250 | v_loss=-31.4147 | grad_v=9.6928 | E[|v|^2]=81.2873 | time=6.8s
Epoch 71/250 | v_loss=-46.1519 | grad_v=14.2449 | E[|v|^2]=80.3028 | time=6.8s
Epoch 72/250 | v_loss=-37.7903 | grad_v=27.1049 | E[|v|^2]=86.9335 | time=6.8s
Epoch 73/250 | v_loss=-41.2793 | grad_v=19.8795 | E[|v|^2]=83.4759 | time=6.8s
Epoch 74/250 | v_loss=-41.2174 | grad_v=15.0264 | E[|v|^2]=81.3763 | time=6.8s
Epoch 75/250 | v_loss=-44.9021 | grad_v=11.6638 | E[|v|^2]=80.6114 | time=6.8s
Epoch 76/250 | v_loss=-42.3702 | grad_v=30.1236 | E[|v|^2]=84.5192 | time=6.8s
Epoch 77/250 | v_loss=-36.0436 | grad_v=8.0306 | E[|v|^2]=79.7567 | time=6.8s
Epoch 78/250 | v_loss=-35.9401 | grad_v=37.7802 | E[|v|^2]=78.8347 | time=6.8s
Epoch 79/250 | v_loss=-40.8525 | grad_v=8.7779 | E[|v|^2]=79.8039 | time=6.8s
Epoch 80/250 | v_loss=-36.1734 | grad_v=20.2310 | E[|v|^2]=83.1319 | time=6.8s
Epoch 81/250 | v_loss=-47.6301 | grad_v=13.7964 | E[|v|^2]=82.1179 | time=6.8s
Epoch 82/250 | v_loss=-40.1915 | grad_v=54.1465 | E[|v|^2]=81.2477 | time=6.8s
Epoch 83/250 | v_loss=-47.4441 | grad_v=7.0458 | E[|v|^2]=79.8232 | time=6.8s
Epoch 84/250 | v_loss=-39.1721 | grad_v=29.0911 | E[|v|^2]=77.9289 | time=6.8s
Epoch 85/250 | v_loss=-39.2057 | grad_v=8.7205 | E[|v|^2]=80.1363 | time=6.8s
Epoch 86/250 | v_loss=-43.2246 | grad_v=6.6265 | E[|v|^2]=82.2810 | time=6.8s
Epoch 87/250 | v_loss=-48.4168 | grad_v=10.1560 | E[|v|^2]=81.6120 | time=6.8s
Epoch 88/250 | v_loss=-37.0051 | grad_v=15.8090 | E[|v|^2]=82.3835 | time=6.8s
Epoch 89/250 | v_loss=-42.0584 | grad_v=18.2854 | E[|v|^2]=81.3240 | time=6.8s
Epoch 90/250 | v_loss=-44.1700 | grad_v=41.0420 | E[|v|^2]=82.3307 | time=6.8s
Epoch 91/250 | v_loss=-42.9865 | grad_v=11.1560 | E[|v|^2]=75.6506 | time=6.8s
Epoch 92/250 | v_loss=-37.0777 | grad_v=8.3249 | E[|v|^2]=84.7553 | time=6.8s
