[multivariate-tuning] Using device: cuda
[multivariate-tuning] Learning rate: 0.0001
[multivariate-tuning] Coefficient type: trigonometric
[multivariate-tuning] Scheduler: cosine-warm-restarts
[multivariate-tuning] Frequencies A: [2.0, 80.0], B: [2.0, 80.0]
Saved interpolant trajectories to results_coefficient_tuning/trig_ratio_1to40/multivariate_trajectories.png
Epoch 1/250 | v_loss=-36.2217 | grad_v=69.8297 | E[|v|^2]=67.2940 | time=6.7s
Epoch 2/250 | v_loss=-35.9995 | grad_v=116.0127 | E[|v|^2]=78.6845 | time=6.6s
Epoch 3/250 | v_loss=-39.7676 | grad_v=268.3137 | E[|v|^2]=76.5608 | time=6.6s
Epoch 4/250 | v_loss=-27.5612 | grad_v=19.0869 | E[|v|^2]=74.8676 | time=6.6s
Epoch 5/250 | v_loss=-41.9387 | grad_v=111.1392 | E[|v|^2]=73.9675 | time=6.6s
Epoch 6/250 | v_loss=-30.6066 | grad_v=92.3633 | E[|v|^2]=78.3141 | time=6.6s
Epoch 7/250 | v_loss=-33.6921 | grad_v=71.6205 | E[|v|^2]=77.9107 | time=6.6s
Epoch 8/250 | v_loss=-32.5562 | grad_v=56.3760 | E[|v|^2]=75.8154 | time=6.6s
Epoch 9/250 | v_loss=-40.5899 | grad_v=153.2576 | E[|v|^2]=77.2551 | time=6.6s
Epoch 10/250 | v_loss=-32.1587 | grad_v=27.8388 | E[|v|^2]=78.4810 | time=6.6s
Epoch 11/250 | v_loss=-35.3962 | grad_v=18.2133 | E[|v|^2]=69.4289 | time=6.6s
Epoch 12/250 | v_loss=-32.6237 | grad_v=86.5403 | E[|v|^2]=70.6987 | time=6.6s
Epoch 13/250 | v_loss=-34.6212 | grad_v=120.7254 | E[|v|^2]=78.9017 | time=6.6s
Epoch 14/250 | v_loss=-41.4708 | grad_v=34.1605 | E[|v|^2]=74.2294 | time=6.2s
Epoch 15/250 | v_loss=-38.8380 | grad_v=55.9991 | E[|v|^2]=76.3242 | time=6.1s
Epoch 16/250 | v_loss=-50.9652 | grad_v=12.4096 | E[|v|^2]=77.0642 | time=6.1s
Epoch 17/250 | v_loss=-40.1904 | grad_v=12.1560 | E[|v|^2]=74.2309 | time=6.1s
Epoch 18/250 | v_loss=-42.7576 | grad_v=12.0412 | E[|v|^2]=76.2149 | time=6.1s
Epoch 19/250 | v_loss=-31.9716 | grad_v=29.0905 | E[|v|^2]=77.2440 | time=6.1s
Epoch 20/250 | v_loss=-39.0319 | grad_v=23.1982 | E[|v|^2]=77.4152 | time=6.1s
Epoch 21/250 | v_loss=-47.7403 | grad_v=16.8158 | E[|v|^2]=75.9795 | time=6.1s
Epoch 22/250 | v_loss=-32.5024 | grad_v=48.6835 | E[|v|^2]=78.1154 | time=6.1s
Epoch 23/250 | v_loss=-37.0402 | grad_v=19.9420 | E[|v|^2]=73.5587 | time=6.1s
Epoch 24/250 | v_loss=-35.7660 | grad_v=27.7279 | E[|v|^2]=76.7603 | time=6.1s
Epoch 25/250 | v_loss=-45.7242 | grad_v=33.6890 | E[|v|^2]=75.7734 | time=6.1s
