[multivariate-tuning] Using device: cuda
[multivariate-tuning] Learning rate: 0.0001
[multivariate-tuning] Coefficient type: trigonometric
[multivariate-tuning] Scheduler: cosine-warm-restarts
[multivariate-tuning] Frequencies A: [2.0, 4.0], B: [2.0, 4.0]
Saved interpolant trajectories to results_coefficient_tuning/trig_ratio_1to2/multivariate_trajectories.png
Epoch 1/250 | v_loss=-16.5014 | grad_v=26.6944 | E[|v|^2]=30.7463 | time=7.2s
Epoch 2/250 | v_loss=-16.8296 | grad_v=29.2916 | E[|v|^2]=34.5258 | time=6.9s
Epoch 3/250 | v_loss=-17.5115 | grad_v=44.5267 | E[|v|^2]=33.5006 | time=6.9s
Epoch 4/250 | v_loss=-16.6325 | grad_v=9.2355 | E[|v|^2]=31.9369 | time=6.9s
Epoch 5/250 | v_loss=-15.3998 | grad_v=10.7702 | E[|v|^2]=29.6780 | time=6.9s
Epoch 6/250 | v_loss=-16.2589 | grad_v=9.6903 | E[|v|^2]=31.7053 | time=6.9s
Epoch 7/250 | v_loss=-18.2179 | grad_v=27.7275 | E[|v|^2]=32.1802 | time=6.9s
Epoch 8/250 | v_loss=-15.7088 | grad_v=14.1811 | E[|v|^2]=32.6985 | time=6.9s
Epoch 9/250 | v_loss=-15.2224 | grad_v=22.4233 | E[|v|^2]=29.0077 | time=6.9s
Epoch 10/250 | v_loss=-18.1209 | grad_v=23.6716 | E[|v|^2]=34.5731 | time=6.9s
Epoch 11/250 | v_loss=-16.2881 | grad_v=5.5759 | E[|v|^2]=31.0788 | time=6.8s
Epoch 12/250 | v_loss=-18.3881 | grad_v=23.3360 | E[|v|^2]=32.8483 | time=6.9s
Epoch 13/250 | v_loss=-17.0118 | grad_v=8.9068 | E[|v|^2]=33.4443 | time=6.9s
Epoch 14/250 | v_loss=-17.1762 | grad_v=8.4757 | E[|v|^2]=31.7663 | time=6.8s
Epoch 15/250 | v_loss=-17.0017 | grad_v=19.5103 | E[|v|^2]=32.6162 | time=6.8s
Epoch 16/250 | v_loss=-18.1280 | grad_v=6.1503 | E[|v|^2]=32.1612 | time=6.9s
Epoch 17/250 | v_loss=-16.3532 | grad_v=10.3964 | E[|v|^2]=32.1306 | time=6.9s
Epoch 18/250 | v_loss=-17.7902 | grad_v=12.6580 | E[|v|^2]=32.1144 | time=6.9s
Epoch 19/250 | v_loss=-16.0422 | grad_v=12.5725 | E[|v|^2]=31.7216 | time=6.9s
Epoch 20/250 | v_loss=-17.7091 | grad_v=13.1020 | E[|v|^2]=33.1996 | time=6.9s
Epoch 21/250 | v_loss=-15.5586 | grad_v=6.8874 | E[|v|^2]=31.8641 | time=6.9s
Epoch 22/250 | v_loss=-14.4208 | grad_v=7.5311 | E[|v|^2]=30.3679 | time=6.9s
Epoch 23/250 | v_loss=-15.9263 | grad_v=9.4335 | E[|v|^2]=32.1368 | time=6.9s
Epoch 24/250 | v_loss=-16.0196 | grad_v=13.7641 | E[|v|^2]=31.8726 | time=6.9s
Epoch 25/250 | v_loss=-17.4816 | grad_v=5.6849 | E[|v|^2]=31.9907 | time=6.9s
Epoch 26/250 | v_loss=-16.3149 | grad_v=21.0011 | E[|v|^2]=33.4876 | time=6.9s
Epoch 27/250 | v_loss=-16.4856 | grad_v=11.0613 | E[|v|^2]=32.0438 | time=6.9s
Epoch 28/250 | v_loss=-15.9147 | grad_v=13.5700 | E[|v|^2]=33.4292 | time=6.9s
Epoch 29/250 | v_loss=-14.9375 | grad_v=8.5292 | E[|v|^2]=31.7550 | time=6.9s
Epoch 30/250 | v_loss=-18.0394 | grad_v=24.1472 | E[|v|^2]=31.1014 | time=6.9s
Epoch 31/250 | v_loss=-16.1314 | grad_v=7.2387 | E[|v|^2]=32.3940 | time=6.8s
Epoch 32/250 | v_loss=-15.4935 | grad_v=13.4907 | E[|v|^2]=33.1060 | time=6.8s
Epoch 33/250 | v_loss=-16.1693 | grad_v=8.4003 | E[|v|^2]=32.7075 | time=6.8s
Epoch 34/250 | v_loss=-16.4569 | grad_v=9.6755 | E[|v|^2]=32.5791 | time=6.8s
Epoch 35/250 | v_loss=-17.1483 | grad_v=4.5930 | E[|v|^2]=32.4902 | time=6.8s
Epoch 36/250 | v_loss=-16.8721 | grad_v=6.6709 | E[|v|^2]=32.4603 | time=6.8s
Epoch 37/250 | v_loss=-15.3938 | grad_v=22.2113 | E[|v|^2]=32.2348 | time=6.8s
Epoch 38/250 | v_loss=-16.6084 | grad_v=13.9648 | E[|v|^2]=32.4714 | time=6.8s
Epoch 39/250 | v_loss=-15.2825 | grad_v=9.2020 | E[|v|^2]=31.9315 | time=6.8s
Epoch 40/250 | v_loss=-15.9999 | grad_v=10.7726 | E[|v|^2]=31.6784 | time=6.8s
Epoch 41/250 | v_loss=-16.7410 | grad_v=8.7325 | E[|v|^2]=32.5101 | time=6.9s
Epoch 42/250 | v_loss=-17.5293 | grad_v=5.5051 | E[|v|^2]=32.1827 | time=6.9s
Epoch 43/250 | v_loss=-15.4871 | grad_v=5.5803 | E[|v|^2]=31.7643 | time=6.9s
Epoch 44/250 | v_loss=-16.3871 | grad_v=5.8093 | E[|v|^2]=32.0759 | time=6.9s
Epoch 45/250 | v_loss=-16.8909 | grad_v=10.6940 | E[|v|^2]=32.4785 | time=6.9s
Epoch 46/250 | v_loss=-16.7166 | grad_v=5.5401 | E[|v|^2]=32.1526 | time=6.9s
Epoch 47/250 | v_loss=-16.6029 | grad_v=5.0198 | E[|v|^2]=32.6626 | time=6.9s
Epoch 48/250 | v_loss=-16.1319 | grad_v=8.8809 | E[|v|^2]=32.3598 | time=6.9s
Epoch 49/250 | v_loss=-15.7802 | grad_v=8.4287 | E[|v|^2]=32.7154 | time=6.9s
Epoch 50/250 | v_loss=-18.0173 | grad_v=8.8032 | E[|v|^2]=32.4633 | time=6.9s
Epoch 51/250 | v_loss=-15.6197 | grad_v=15.4489 | E[|v|^2]=31.7609 | time=6.9s
Epoch 52/250 | v_loss=-16.8353 | grad_v=12.0714 | E[|v|^2]=31.6795 | time=6.9s
Epoch 53/250 | v_loss=-17.4822 | grad_v=12.1788 | E[|v|^2]=31.4155 | time=6.9s
Epoch 54/250 | v_loss=-19.0826 | grad_v=19.3262 | E[|v|^2]=31.1440 | time=6.9s
Epoch 55/250 | v_loss=-14.4792 | grad_v=11.9006 | E[|v|^2]=33.1180 | time=6.9s
Epoch 56/250 | v_loss=-14.2946 | grad_v=7.6590 | E[|v|^2]=31.9828 | time=6.9s
