[exponent-tuning] Using device: cuda
[exponent-tuning] Learning rate: 0.001
[exponent-tuning] Batch size: 1000
[exponent-tuning] Inner steps: 500
[exponent-tuning] Exponents p: [2.0, 1.0], q: [2.0, 1.0]
[exponent-tuning] Scheduler: cosine-warm-restarts
Starting training: poly_p2.0_p1.0
Exponents: p=[2.0, 1.0], q=[2.0, 1.0]
Using importance sampling with alpha=2.00
======================================================================
Epoch 1/250 | v_loss=-16.1863 | grad_v=16.4791 | E[|v|^2]=30.6322 | time=7.4s
Epoch 2/250 | v_loss=-16.6099 | grad_v=39.1072 | E[|v|^2]=36.7466 | time=6.8s
Epoch 3/250 | v_loss=-17.6891 | grad_v=12.8236 | E[|v|^2]=32.7823 | time=6.8s
Epoch 4/250 | v_loss=-17.3489 | grad_v=17.8293 | E[|v|^2]=32.7279 | time=6.8s
Epoch 5/250 | v_loss=-18.9871 | grad_v=11.3511 | E[|v|^2]=40.8970 | time=6.8s
Epoch 6/250 | v_loss=-17.9518 | grad_v=4.6741 | E[|v|^2]=36.5052 | time=6.8s
Epoch 7/250 | v_loss=-14.9703 | grad_v=10.0326 | E[|v|^2]=32.1363 | time=6.8s
Epoch 8/250 | v_loss=-16.4207 | grad_v=11.0107 | E[|v|^2]=33.0681 | time=6.8s
Epoch 9/250 | v_loss=-16.9050 | grad_v=10.5956 | E[|v|^2]=33.5510 | time=6.8s
Epoch 10/250 | v_loss=-14.7819 | grad_v=6.1667 | E[|v|^2]=33.4239 | time=6.8s
Epoch 11/250 | v_loss=-16.3781 | grad_v=11.9337 | E[|v|^2]=33.0229 | time=6.8s
Epoch 12/250 | v_loss=-17.3483 | grad_v=11.1909 | E[|v|^2]=37.4509 | time=6.8s
Epoch 13/250 | v_loss=-15.4647 | grad_v=7.0583 | E[|v|^2]=36.8935 | time=6.8s
Epoch 14/250 | v_loss=-17.5539 | grad_v=7.1498 | E[|v|^2]=34.6680 | time=6.8s
Epoch 15/250 | v_loss=-18.3713 | grad_v=12.5707 | E[|v|^2]=33.4998 | time=6.8s
Epoch 16/250 | v_loss=-16.6029 | grad_v=13.8028 | E[|v|^2]=32.0826 | time=6.8s
Epoch 17/250 | v_loss=-16.7668 | grad_v=4.9890 | E[|v|^2]=32.8214 | time=6.8s
Epoch 18/250 | v_loss=-17.8977 | grad_v=6.0992 | E[|v|^2]=35.8944 | time=6.8s
Epoch 19/250 | v_loss=-16.1693 | grad_v=6.8822 | E[|v|^2]=37.2028 | time=6.8s
Epoch 20/250 | v_loss=-19.2948 | grad_v=5.0149 | E[|v|^2]=34.3270 | time=6.8s
Epoch 21/250 | v_loss=-17.9118 | grad_v=8.5024 | E[|v|^2]=33.2875 | time=6.8s
Epoch 22/250 | v_loss=-16.6396 | grad_v=7.3466 | E[|v|^2]=34.2928 | time=6.8s
Epoch 23/250 | v_loss=-17.8737 | grad_v=7.3480 | E[|v|^2]=35.9404 | time=6.8s
Epoch 24/250 | v_loss=-15.8483 | grad_v=3.6725 | E[|v|^2]=31.3186 | time=6.8s
Epoch 25/250 | v_loss=-15.9542 | grad_v=7.8220 | E[|v|^2]=34.5169 | time=6.8s
Epoch 26/250 | v_loss=-16.5134 | grad_v=5.0978 | E[|v|^2]=34.3955 | time=6.8s
Epoch 27/250 | v_loss=-15.6132 | grad_v=5.0637 | E[|v|^2]=32.5093 | time=6.8s
Epoch 28/250 | v_loss=-16.0823 | grad_v=12.0547 | E[|v|^2]=35.2527 | time=6.8s
Epoch 29/250 | v_loss=-17.2199 | grad_v=8.7753 | E[|v|^2]=34.6445 | time=6.8s
Epoch 30/250 | v_loss=-16.3236 | grad_v=7.0834 | E[|v|^2]=35.9577 | time=6.8s
Epoch 31/250 | v_loss=-17.2601 | grad_v=5.2314 | E[|v|^2]=34.8597 | time=6.8s
Epoch 32/250 | v_loss=-18.0426 | grad_v=5.0109 | E[|v|^2]=32.9045 | time=6.8s
Epoch 33/250 | v_loss=-17.7712 | grad_v=7.2947 | E[|v|^2]=35.0395 | time=6.8s
Epoch 34/250 | v_loss=-19.8803 | grad_v=10.9448 | E[|v|^2]=34.8987 | time=6.8s
Epoch 35/250 | v_loss=-16.7011 | grad_v=6.6298 | E[|v|^2]=35.2483 | time=6.8s
Epoch 36/250 | v_loss=-17.6731 | grad_v=3.9810 | E[|v|^2]=35.1034 | time=6.8s
Epoch 37/250 | v_loss=-17.8692 | grad_v=12.3738 | E[|v|^2]=35.7028 | time=6.8s
Epoch 38/250 | v_loss=-17.7528 | grad_v=4.4385 | E[|v|^2]=34.5200 | time=6.8s
Epoch 39/250 | v_loss=-15.5306 | grad_v=9.0984 | E[|v|^2]=34.7072 | time=6.8s
Epoch 40/250 | v_loss=-17.0390 | grad_v=3.9663 | E[|v|^2]=35.5355 | time=6.8s
Epoch 41/250 | v_loss=-14.9365 | grad_v=6.2894 | E[|v|^2]=34.1206 | time=6.8s
Epoch 42/250 | v_loss=-17.1075 | grad_v=9.9350 | E[|v|^2]=34.3143 | time=6.8s
Epoch 43/250 | v_loss=-17.7062 | grad_v=6.4204 | E[|v|^2]=34.5387 | time=6.8s
Epoch 44/250 | v_loss=-17.1638 | grad_v=5.9376 | E[|v|^2]=34.9850 | time=6.8s
Epoch 45/250 | v_loss=-17.1243 | grad_v=8.7394 | E[|v|^2]=34.6035 | time=6.8s
Epoch 46/250 | v_loss=-17.0527 | grad_v=4.8303 | E[|v|^2]=34.7343 | time=6.8s
Epoch 47/250 | v_loss=-17.0983 | grad_v=6.4318 | E[|v|^2]=34.0192 | time=6.8s
Epoch 48/250 | v_loss=-18.2954 | grad_v=7.1046 | E[|v|^2]=34.4033 | time=6.8s
Epoch 49/250 | v_loss=-18.1331 | grad_v=5.7397 | E[|v|^2]=34.6533 | time=6.8s
Epoch 50/250 | v_loss=-16.8127 | grad_v=3.9931 | E[|v|^2]=34.6743 | time=6.8s
Epoch 51/250 | v_loss=-16.6975 | grad_v=8.6339 | E[|v|^2]=30.9726 | time=6.8s
Epoch 52/250 | v_loss=-17.5747 | grad_v=9.8323 | E[|v|^2]=34.9753 | time=6.8s
Epoch 53/250 | v_loss=-18.3381 | grad_v=5.7504 | E[|v|^2]=36.7348 | time=6.8s
Epoch 54/250 | v_loss=-16.7345 | grad_v=6.4332 | E[|v|^2]=35.5707 | time=6.8s
Epoch 55/250 | v_loss=-17.5764 | grad_v=11.4986 | E[|v|^2]=33.6142 | time=6.8s
Epoch 56/250 | v_loss=-15.8116 | grad_v=4.5986 | E[|v|^2]=35.0618 | time=6.8s
Epoch 57/250 | v_loss=-18.0695 | grad_v=9.0561 | E[|v|^2]=35.5308 | time=6.8s
Epoch 58/250 | v_loss=-16.8025 | grad_v=10.5543 | E[|v|^2]=37.2918 | time=6.8s
Epoch 59/250 | v_loss=-17.0115 | grad_v=7.9697 | E[|v|^2]=38.4098 | time=6.8s
Epoch 60/250 | v_loss=-19.0124 | grad_v=5.8157 | E[|v|^2]=37.5776 | time=6.8s
Epoch 61/250 | v_loss=-15.2503 | grad_v=9.3186 | E[|v|^2]=33.8938 | time=6.8s
Epoch 62/250 | v_loss=-17.6134 | grad_v=5.3970 | E[|v|^2]=34.9460 | time=6.8s
Epoch 63/250 | v_loss=-15.8629 | grad_v=6.1273 | E[|v|^2]=35.3688 | time=6.8s
Epoch 64/250 | v_loss=-16.6413 | grad_v=5.7883 | E[|v|^2]=36.0926 | time=6.8s
Epoch 65/250 | v_loss=-18.0361 | grad_v=8.4840 | E[|v|^2]=34.0351 | time=6.8s
Epoch 66/250 | v_loss=-17.8249 | grad_v=11.2348 | E[|v|^2]=32.5373 | time=6.8s
Epoch 67/250 | v_loss=-16.0687 | grad_v=7.6736 | E[|v|^2]=35.7488 | time=6.8s
Epoch 68/250 | v_loss=-14.7207 | grad_v=5.1954 | E[|v|^2]=32.6595 | time=6.8s
Epoch 69/250 | v_loss=-17.9233 | grad_v=9.7594 | E[|v|^2]=34.4144 | time=6.8s
Epoch 70/250 | v_loss=-16.5412 | grad_v=8.9158 | E[|v|^2]=34.1271 | time=6.8s
Epoch 71/250 | v_loss=-16.7534 | grad_v=6.3337 | E[|v|^2]=36.5789 | time=6.8s
Epoch 72/250 | v_loss=-16.7052 | grad_v=5.8210 | E[|v|^2]=34.1663 | time=6.8s
Epoch 73/250 | v_loss=-17.9365 | grad_v=8.0996 | E[|v|^2]=31.3237 | time=6.8s
Epoch 74/250 | v_loss=-17.1086 | grad_v=4.9414 | E[|v|^2]=35.5590 | time=6.8s
Epoch 75/250 | v_loss=-17.8892 | grad_v=10.9190 | E[|v|^2]=34.6753 | time=6.8s
Epoch 76/250 | v_loss=-15.5486 | grad_v=6.8811 | E[|v|^2]=32.8544 | time=6.8s
Epoch 77/250 | v_loss=-17.0762 | grad_v=15.0212 | E[|v|^2]=35.9401 | time=6.8s
Epoch 78/250 | v_loss=-15.5951 | grad_v=7.0235 | E[|v|^2]=32.4427 | time=6.8s
Epoch 79/250 | v_loss=-15.9496 | grad_v=7.2871 | E[|v|^2]=36.4234 | time=6.8s
Epoch 80/250 | v_loss=-16.3567 | grad_v=7.0475 | E[|v|^2]=33.0164 | time=6.8s
Epoch 81/250 | v_loss=-18.4010 | grad_v=13.7366 | E[|v|^2]=30.5943 | time=6.8s
Epoch 82/250 | v_loss=-16.7850 | grad_v=4.6779 | E[|v|^2]=35.0248 | time=6.8s
Epoch 83/250 | v_loss=-16.1571 | grad_v=6.2045 | E[|v|^2]=33.1971 | time=6.8s
Epoch 84/250 | v_loss=-17.6916 | grad_v=8.7824 | E[|v|^2]=32.0910 | time=6.8s
Epoch 85/250 | v_loss=-18.7523 | grad_v=17.8778 | E[|v|^2]=35.0681 | time=6.8s
Epoch 86/250 | v_loss=-18.4001 | grad_v=6.6882 | E[|v|^2]=33.6408 | time=6.8s
Epoch 87/250 | v_loss=-17.5533 | grad_v=19.1175 | E[|v|^2]=31.9891 | time=6.8s
Epoch 88/250 | v_loss=-16.5270 | grad_v=6.4505 | E[|v|^2]=33.5538 | time=6.8s
Epoch 89/250 | v_loss=-16.8668 | grad_v=6.7261 | E[|v|^2]=35.5075 | time=6.8s
Epoch 90/250 | v_loss=-19.2899 | grad_v=6.2749 | E[|v|^2]=33.7265 | time=6.8s
Epoch 91/250 | v_loss=-17.7582 | grad_v=13.6981 | E[|v|^2]=33.3890 | time=6.8s
Epoch 92/250 | v_loss=-16.7825 | grad_v=9.3935 | E[|v|^2]=33.1049 | time=6.8s
Epoch 93/250 | v_loss=-17.4529 | grad_v=5.9947 | E[|v|^2]=34.0872 | time=6.8s
Epoch 94/250 | v_loss=-18.3269 | grad_v=11.0996 | E[|v|^2]=35.3803 | time=6.8s
Epoch 95/250 | v_loss=-18.0876 | grad_v=8.2001 | E[|v|^2]=34.8238 | time=6.8s
Epoch 96/250 | v_loss=-16.5509 | grad_v=2.8200 | E[|v|^2]=34.1096 | time=6.8s
Epoch 97/250 | v_loss=-17.7723 | grad_v=5.8889 | E[|v|^2]=36.5474 | time=6.8s
Epoch 98/250 | v_loss=-16.3812 | grad_v=9.7309 | E[|v|^2]=35.2074 | time=6.8s
Epoch 99/250 | v_loss=-18.9895 | grad_v=5.2804 | E[|v|^2]=34.8753 | time=6.8s
Epoch 100/250 | v_loss=-16.9500 | grad_v=12.6358 | E[|v|^2]=34.6499 | time=6.8s
Epoch 101/250 | v_loss=-17.1121 | grad_v=3.5772 | E[|v|^2]=34.5151 | time=6.7s
Epoch 102/250 | v_loss=-16.8057 | grad_v=6.3442 | E[|v|^2]=34.0584 | time=6.7s
Epoch 103/250 | v_loss=-17.8044 | grad_v=5.1875 | E[|v|^2]=33.8725 | time=6.7s
Epoch 104/250 | v_loss=-17.0522 | grad_v=15.1907 | E[|v|^2]=32.1243 | time=6.7s
Epoch 105/250 | v_loss=-16.8003 | grad_v=5.0629 | E[|v|^2]=34.8676 | time=6.7s
Epoch 106/250 | v_loss=-18.8784 | grad_v=4.0030 | E[|v|^2]=36.1626 | time=6.7s
Epoch 107/250 | v_loss=-17.9432 | grad_v=2.9051 | E[|v|^2]=35.3386 | time=6.7s
Epoch 108/250 | v_loss=-16.8475 | grad_v=5.9969 | E[|v|^2]=34.6774 | time=6.7s
Epoch 109/250 | v_loss=-16.3764 | grad_v=5.2862 | E[|v|^2]=34.5057 | time=6.7s
Epoch 110/250 | v_loss=-15.9383 | grad_v=5.9097 | E[|v|^2]=33.9773 | time=6.7s
Epoch 111/250 | v_loss=-17.2384 | grad_v=5.6719 | E[|v|^2]=35.5372 | time=6.7s
Epoch 112/250 | v_loss=-16.9040 | grad_v=6.1517 | E[|v|^2]=34.3473 | time=6.7s
Epoch 113/250 | v_loss=-18.2914 | grad_v=5.5794 | E[|v|^2]=33.5755 | time=6.7s
Epoch 114/250 | v_loss=-17.2158 | grad_v=5.1888 | E[|v|^2]=35.3883 | time=6.7s
Epoch 115/250 | v_loss=-16.8333 | grad_v=6.6116 | E[|v|^2]=34.8144 | time=6.7s
Epoch 116/250 | v_loss=-16.0667 | grad_v=5.2052 | E[|v|^2]=34.6087 | time=6.7s
Epoch 117/250 | v_loss=-16.1459 | grad_v=4.0308 | E[|v|^2]=34.9489 | time=6.7s
Epoch 118/250 | v_loss=-16.4708 | grad_v=7.6551 | E[|v|^2]=33.6436 | time=6.7s
Epoch 119/250 | v_loss=-17.1139 | grad_v=6.8965 | E[|v|^2]=35.9725 | time=6.7s
Epoch 120/250 | v_loss=-19.2781 | grad_v=4.7616 | E[|v|^2]=35.0842 | time=6.7s
Epoch 121/250 | v_loss=-17.5580 | grad_v=6.4655 | E[|v|^2]=33.5491 | time=6.7s
Epoch 122/250 | v_loss=-18.4943 | grad_v=9.4604 | E[|v|^2]=34.9634 | time=6.7s
Epoch 123/250 | v_loss=-17.9706 | grad_v=7.3756 | E[|v|^2]=34.9454 | time=6.7s
Epoch 124/250 | v_loss=-16.1264 | grad_v=8.3035 | E[|v|^2]=34.6816 | time=6.7s
Epoch 125/250 | v_loss=-18.0049 | grad_v=3.0810 | E[|v|^2]=34.9387 | time=6.7s
Epoch 126/250 | v_loss=-18.1071 | grad_v=10.3322 | E[|v|^2]=34.7818 | time=6.7s
Epoch 127/250 | v_loss=-14.6378 | grad_v=10.2992 | E[|v|^2]=35.0950 | time=6.7s
Epoch 128/250 | v_loss=-15.5271 | grad_v=5.2654 | E[|v|^2]=34.0061 | time=6.7s
Epoch 129/250 | v_loss=-17.1212 | grad_v=4.2611 | E[|v|^2]=34.7681 | time=6.7s
Epoch 130/250 | v_loss=-14.3937 | grad_v=9.2151 | E[|v|^2]=34.6801 | time=6.7s
Epoch 131/250 | v_loss=-15.4724 | grad_v=7.3690 | E[|v|^2]=35.1375 | time=6.7s
Epoch 132/250 | v_loss=-16.9364 | grad_v=6.8202 | E[|v|^2]=34.2971 | time=6.7s
Epoch 133/250 | v_loss=-18.1051 | grad_v=8.5462 | E[|v|^2]=34.5562 | time=6.7s
Epoch 134/250 | v_loss=-17.2876 | grad_v=10.3490 | E[|v|^2]=34.6884 | time=6.7s
Epoch 135/250 | v_loss=-17.2264 | grad_v=7.4343 | E[|v|^2]=34.8514 | time=6.7s
Epoch 136/250 | v_loss=-16.1160 | grad_v=6.8759 | E[|v|^2]=34.8240 | time=6.7s
Epoch 137/250 | v_loss=-16.8344 | grad_v=5.4590 | E[|v|^2]=34.0705 | time=6.7s
Epoch 138/250 | v_loss=-16.1273 | grad_v=6.9620 | E[|v|^2]=34.2449 | time=6.7s
Epoch 139/250 | v_loss=-16.5770 | grad_v=6.1354 | E[|v|^2]=34.1694 | time=6.7s
Epoch 140/250 | v_loss=-17.1024 | grad_v=7.6624 | E[|v|^2]=34.4099 | time=6.7s
Epoch 141/250 | v_loss=-16.4664 | grad_v=6.1296 | E[|v|^2]=34.5516 | time=6.7s
Epoch 142/250 | v_loss=-18.4126 | grad_v=12.2892 | E[|v|^2]=34.5953 | time=6.7s
Epoch 143/250 | v_loss=-17.3403 | grad_v=4.1803 | E[|v|^2]=34.8518 | time=6.7s
Epoch 144/250 | v_loss=-17.9070 | grad_v=5.6740 | E[|v|^2]=34.2950 | time=6.7s
Epoch 145/250 | v_loss=-16.6828 | grad_v=6.7617 | E[|v|^2]=34.5729 | time=6.7s
Epoch 146/250 | v_loss=-17.4661 | grad_v=8.0269 | E[|v|^2]=34.2771 | time=6.7s
Epoch 147/250 | v_loss=-18.6905 | grad_v=7.4126 | E[|v|^2]=34.5894 | time=6.7s
Epoch 148/250 | v_loss=-17.2585 | grad_v=5.4470 | E[|v|^2]=34.6648 | time=6.7s
Epoch 149/250 | v_loss=-18.5962 | grad_v=8.6975 | E[|v|^2]=34.8397 | time=6.7s
Epoch 150/250 | v_loss=-18.1250 | grad_v=5.3854 | E[|v|^2]=34.7018 | time=6.7s
Epoch 151/250 | v_loss=-18.0793 | grad_v=9.1784 | E[|v|^2]=35.1498 | time=6.7s
Epoch 152/250 | v_loss=-16.7343 | grad_v=11.1461 | E[|v|^2]=34.0741 | time=6.7s
Epoch 153/250 | v_loss=-17.1134 | grad_v=7.4165 | E[|v|^2]=36.4427 | time=6.7s
Epoch 154/250 | v_loss=-15.9255 | grad_v=8.1092 | E[|v|^2]=34.0148 | time=6.7s
Epoch 155/250 | v_loss=-17.8635 | grad_v=9.9673 | E[|v|^2]=34.3469 | time=6.7s
Epoch 156/250 | v_loss=-19.2354 | grad_v=8.3865 | E[|v|^2]=32.2541 | time=6.7s
Epoch 157/250 | v_loss=-17.9141 | grad_v=7.0516 | E[|v|^2]=34.2674 | time=6.7s
Epoch 158/250 | v_loss=-17.0993 | grad_v=8.3015 | E[|v|^2]=36.5437 | time=6.7s
Epoch 159/250 | v_loss=-16.4303 | grad_v=9.3933 | E[|v|^2]=34.6408 | time=6.7s
Epoch 160/250 | v_loss=-16.7952 | grad_v=8.6247 | E[|v|^2]=34.5861 | time=6.7s
Epoch 161/250 | v_loss=-19.7306 | grad_v=10.8837 | E[|v|^2]=34.7463 | time=6.7s
Epoch 162/250 | v_loss=-15.0827 | grad_v=15.5501 | E[|v|^2]=36.3221 | time=6.7s
Epoch 163/250 | v_loss=-17.7565 | grad_v=4.8187 | E[|v|^2]=35.8960 | time=6.7s
Epoch 164/250 | v_loss=-15.9485 | grad_v=5.1704 | E[|v|^2]=34.7045 | time=6.7s
Epoch 165/250 | v_loss=-17.8921 | grad_v=6.7435 | E[|v|^2]=35.4822 | time=6.7s
Epoch 166/250 | v_loss=-16.6242 | grad_v=8.2743 | E[|v|^2]=35.3460 | time=6.7s
Epoch 167/250 | v_loss=-17.7191 | grad_v=11.3507 | E[|v|^2]=32.3586 | time=6.7s
Epoch 168/250 | v_loss=-17.5953 | grad_v=10.4040 | E[|v|^2]=32.5084 | time=6.7s
Epoch 169/250 | v_loss=-19.3679 | grad_v=6.8391 | E[|v|^2]=35.1546 | time=6.7s
Epoch 170/250 | v_loss=-17.7623 | grad_v=5.8111 | E[|v|^2]=35.2174 | time=6.7s
Epoch 171/250 | v_loss=-18.5804 | grad_v=8.1115 | E[|v|^2]=35.4995 | time=6.7s
Epoch 172/250 | v_loss=-18.4110 | grad_v=8.0956 | E[|v|^2]=34.3246 | time=6.7s
Epoch 173/250 | v_loss=-18.1413 | grad_v=7.5580 | E[|v|^2]=34.5677 | time=6.7s
Epoch 174/250 | v_loss=-15.5091 | grad_v=4.6308 | E[|v|^2]=35.1550 | time=6.7s
Epoch 175/250 | v_loss=-17.3102 | grad_v=5.1019 | E[|v|^2]=33.3520 | time=6.7s
Epoch 176/250 | v_loss=-17.3035 | grad_v=5.4544 | E[|v|^2]=35.1098 | time=6.7s
Epoch 177/250 | v_loss=-15.6173 | grad_v=3.2223 | E[|v|^2]=32.9379 | time=6.7s
