[exponent-tuning] Using device: cuda
[exponent-tuning] Learning rate: 0.001
[exponent-tuning] Batch size: 1000
[exponent-tuning] Inner steps: 500
[exponent-tuning] Exponents p: [1.0, 2.0], q: [1.0, 2.0]
[exponent-tuning] Scheduler: cosine-warm-restarts
Starting training: poly_p1.0_p2.0
Exponents: p=[1.0, 2.0], q=[1.0, 2.0]
Using importance sampling with alpha=2.00
======================================================================
Epoch 1/250 | v_loss=-11.1870 | grad_v=23.6329 | E[|v|^2]=23.7938 | time=7.6s
Epoch 2/250 | v_loss=-12.9204 | grad_v=6.6588 | E[|v|^2]=26.7164 | time=7.0s
Epoch 3/250 | v_loss=-13.7824 | grad_v=17.9401 | E[|v|^2]=25.1663 | time=7.0s
Epoch 4/250 | v_loss=-12.5304 | grad_v=9.5268 | E[|v|^2]=26.9840 | time=7.0s
Epoch 5/250 | v_loss=-13.1226 | grad_v=7.4556 | E[|v|^2]=26.3307 | time=7.0s
Epoch 6/250 | v_loss=-14.0470 | grad_v=6.8211 | E[|v|^2]=26.8768 | time=7.0s
Epoch 7/250 | v_loss=-12.2666 | grad_v=14.9069 | E[|v|^2]=24.8294 | time=7.0s
Epoch 8/250 | v_loss=-13.6110 | grad_v=15.8704 | E[|v|^2]=24.5638 | time=7.0s
Epoch 9/250 | v_loss=-13.0192 | grad_v=8.3623 | E[|v|^2]=24.7119 | time=7.0s
Epoch 10/250 | v_loss=-12.5602 | grad_v=13.0531 | E[|v|^2]=22.7769 | time=7.0s
Epoch 11/250 | v_loss=-12.7186 | grad_v=14.1697 | E[|v|^2]=23.7991 | time=7.0s
Epoch 12/250 | v_loss=-15.1524 | grad_v=22.0202 | E[|v|^2]=26.4005 | time=6.9s
Epoch 13/250 | v_loss=-12.4027 | grad_v=11.1080 | E[|v|^2]=24.6122 | time=7.0s
Epoch 14/250 | v_loss=-12.9997 | grad_v=13.7403 | E[|v|^2]=23.1177 | time=6.9s
Epoch 15/250 | v_loss=-14.2432 | grad_v=11.1515 | E[|v|^2]=26.8668 | time=6.9s
Epoch 16/250 | v_loss=-12.9710 | grad_v=19.2832 | E[|v|^2]=26.5695 | time=6.9s
Epoch 17/250 | v_loss=-12.0030 | grad_v=21.7177 | E[|v|^2]=26.4392 | time=6.9s
Epoch 18/250 | v_loss=-13.6327 | grad_v=11.3181 | E[|v|^2]=25.6881 | time=6.9s
Epoch 19/250 | v_loss=-13.7959 | grad_v=11.6890 | E[|v|^2]=26.7402 | time=6.9s
Epoch 20/250 | v_loss=-12.8200 | grad_v=11.4243 | E[|v|^2]=24.4316 | time=7.0s
Epoch 21/250 | v_loss=-13.0431 | grad_v=9.6883 | E[|v|^2]=25.3733 | time=7.0s
Epoch 22/250 | v_loss=-12.6953 | grad_v=15.3662 | E[|v|^2]=27.2085 | time=7.0s
Epoch 23/250 | v_loss=-12.0963 | grad_v=20.2832 | E[|v|^2]=25.5140 | time=7.0s
Epoch 24/250 | v_loss=-13.9896 | grad_v=15.4020 | E[|v|^2]=26.0971 | time=7.0s
Epoch 25/250 | v_loss=-11.7100 | grad_v=16.2881 | E[|v|^2]=27.1388 | time=7.0s
Epoch 26/250 | v_loss=-12.4411 | grad_v=6.5017 | E[|v|^2]=26.1528 | time=7.0s
Epoch 27/250 | v_loss=-12.6427 | grad_v=9.2230 | E[|v|^2]=24.9186 | time=7.0s
Epoch 28/250 | v_loss=-13.0317 | grad_v=15.1892 | E[|v|^2]=23.3680 | time=7.0s
Epoch 29/250 | v_loss=-13.0415 | grad_v=10.3384 | E[|v|^2]=25.7522 | time=7.0s
Epoch 30/250 | v_loss=-13.8311 | grad_v=18.3229 | E[|v|^2]=27.2385 | time=7.0s
Epoch 31/250 | v_loss=-12.9599 | grad_v=12.0420 | E[|v|^2]=26.6943 | time=7.0s
Epoch 32/250 | v_loss=-13.9575 | grad_v=17.3980 | E[|v|^2]=28.4340 | time=7.0s
Epoch 33/250 | v_loss=-13.6684 | grad_v=15.7821 | E[|v|^2]=25.8846 | time=7.0s
Epoch 34/250 | v_loss=-14.5963 | grad_v=9.7419 | E[|v|^2]=25.7007 | time=7.0s
Epoch 35/250 | v_loss=-12.2450 | grad_v=9.2147 | E[|v|^2]=25.7532 | time=7.0s
Epoch 36/250 | v_loss=-13.5335 | grad_v=12.4500 | E[|v|^2]=28.2059 | time=7.0s
Epoch 37/250 | v_loss=-13.4447 | grad_v=14.0742 | E[|v|^2]=25.9708 | time=7.0s
Epoch 38/250 | v_loss=-13.0909 | grad_v=9.7561 | E[|v|^2]=25.8744 | time=7.0s
Epoch 39/250 | v_loss=-12.6971 | grad_v=7.1186 | E[|v|^2]=25.5348 | time=7.0s
Epoch 40/250 | v_loss=-12.7512 | grad_v=12.4719 | E[|v|^2]=26.2916 | time=6.9s
Epoch 41/250 | v_loss=-13.0983 | grad_v=21.0453 | E[|v|^2]=25.6137 | time=7.0s
Epoch 42/250 | v_loss=-13.3438 | grad_v=18.7421 | E[|v|^2]=26.9463 | time=7.0s
Epoch 43/250 | v_loss=-12.9921 | grad_v=15.4931 | E[|v|^2]=26.3909 | time=7.0s
Epoch 44/250 | v_loss=-13.1422 | grad_v=8.9690 | E[|v|^2]=25.5845 | time=7.0s
Epoch 45/250 | v_loss=-12.8932 | grad_v=11.5374 | E[|v|^2]=26.4154 | time=7.0s
Epoch 46/250 | v_loss=-12.3520 | grad_v=9.6258 | E[|v|^2]=25.9984 | time=7.0s
Epoch 47/250 | v_loss=-13.7983 | grad_v=14.1465 | E[|v|^2]=25.8313 | time=7.0s
Epoch 48/250 | v_loss=-13.4860 | grad_v=8.1005 | E[|v|^2]=26.1804 | time=7.0s
Epoch 49/250 | v_loss=-12.9704 | grad_v=4.9748 | E[|v|^2]=26.1793 | time=7.0s
Epoch 50/250 | v_loss=-12.9457 | grad_v=14.9348 | E[|v|^2]=26.2212 | time=7.0s
Epoch 51/250 | v_loss=-13.1098 | grad_v=17.6620 | E[|v|^2]=25.5550 | time=7.0s
Epoch 52/250 | v_loss=-13.5043 | grad_v=24.5082 | E[|v|^2]=25.7319 | time=7.0s
Epoch 53/250 | v_loss=-14.3661 | grad_v=15.9092 | E[|v|^2]=26.5509 | time=7.0s
Epoch 54/250 | v_loss=-11.9280 | grad_v=23.7220 | E[|v|^2]=29.2157 | time=7.0s
Epoch 55/250 | v_loss=-13.1348 | grad_v=13.6580 | E[|v|^2]=26.1495 | time=7.0s
Epoch 56/250 | v_loss=-12.3784 | grad_v=12.2703 | E[|v|^2]=24.3612 | time=7.0s
Epoch 57/250 | v_loss=-14.6625 | grad_v=20.1345 | E[|v|^2]=26.2937 | time=7.0s
Epoch 58/250 | v_loss=-12.9800 | grad_v=10.4655 | E[|v|^2]=24.6295 | time=7.0s
Epoch 59/250 | v_loss=-12.2988 | grad_v=21.2763 | E[|v|^2]=25.9096 | time=7.0s
Epoch 60/250 | v_loss=-13.4663 | grad_v=21.0770 | E[|v|^2]=25.7198 | time=7.0s
Epoch 61/250 | v_loss=-12.9162 | grad_v=15.4291 | E[|v|^2]=25.0762 | time=7.0s
