[exponent-tuning] Using device: cuda
[exponent-tuning] Learning rate: 0.001
[exponent-tuning] Batch size: 1000
[exponent-tuning] Inner steps: 500
[exponent-tuning] Exponents p: [1.0, 10.0], q: [1.0, 10.0]
[exponent-tuning] Scheduler: cosine-warm-restarts
Starting training: poly_p1.0_p10.0
Exponents: p=[1.0, 10.0], q=[1.0, 10.0]
Using importance sampling with alpha=10.00
======================================================================
Epoch 1/250 | v_loss=-23.1210 | grad_v=89.5773 | E[|v|^2]=56.4751 | time=7.5s
Epoch 55/250 | v_loss=-25.2300 | grad_v=72.7537 | E[|v|^2]=54.4440 | time=6.8s
Epoch 56/250 | v_loss=-25.3552 | grad_v=158.7433 | E[|v|^2]=41.2956 | time=6.8s
Epoch 57/250 | v_loss=-23.8422 | grad_v=49.6214 | E[|v|^2]=59.7572 | time=6.8s
Epoch 58/250 | v_loss=-25.3980 | grad_v=107.1151 | E[|v|^2]=53.0683 | time=6.8s
Epoch 59/250 | v_loss=-26.2012 | grad_v=189.8271 | E[|v|^2]=51.0069 | time=6.8s
Epoch 60/250 | v_loss=-25.4194 | grad_v=159.0330 | E[|v|^2]=52.1824 | time=6.8s
Epoch 61/250 | v_loss=-18.4818 | grad_v=288.0081 | E[|v|^2]=72.6207 | time=6.8s
Epoch 62/250 | v_loss=-23.1017 | grad_v=384.4769 | E[|v|^2]=48.2177 | time=6.8s
Epoch 63/250 | v_loss=-24.3909 | grad_v=94.4028 | E[|v|^2]=61.1786 | time=6.8s
Epoch 64/250 | v_loss=-29.7776 | grad_v=183.5136 | E[|v|^2]=61.5961 | time=6.8s
Epoch 65/250 | v_loss=-25.8207 | grad_v=62.4426 | E[|v|^2]=60.1957 | time=6.8s
Epoch 66/250 | v_loss=-2.8356 | grad_v=239.9134 | E[|v|^2]=4.9584 | time=6.8s
Epoch 67/250 | v_loss=-1.1256 | grad_v=399.0170 | E[|v|^2]=40.3497 | time=6.8s
Epoch 68/250 | v_loss=-9.0728 | grad_v=84.0902 | E[|v|^2]=24.1116 | time=6.8s
Epoch 69/250 | v_loss=-15.3813 | grad_v=155.9928 | E[|v|^2]=25.4283 | time=6.8s
Epoch 70/250 | v_loss=-22.1544 | grad_v=159.4872 | E[|v|^2]=50.6474 | time=6.8s
Epoch 71/250 | v_loss=-20.6360 | grad_v=131.5347 | E[|v|^2]=31.3845 | time=6.8s
Epoch 72/250 | v_loss=-23.3656 | grad_v=67.4967 | E[|v|^2]=35.8162 | time=6.8s
Epoch 73/250 | v_loss=-26.1398 | grad_v=102.9122 | E[|v|^2]=57.2422 | time=6.8s
Epoch 74/250 | v_loss=-26.0167 | grad_v=185.8207 | E[|v|^2]=39.2718 | time=6.8s
Epoch 75/250 | v_loss=-0.0459 | grad_v=0.3662 | E[|v|^2]=0.0199 | time=6.8s
Epoch 76/250 | v_loss=0.0076 | grad_v=0.1452 | E[|v|^2]=0.0177 | time=6.8s
Epoch 77/250 | v_loss=0.0381 | grad_v=0.3706 | E[|v|^2]=0.0157 | time=6.8s
Epoch 78/250 | v_loss=-0.0077 | grad_v=0.0349 | E[|v|^2]=0.0141 | time=6.8s
Epoch 79/250 | v_loss=-0.0513 | grad_v=0.4573 | E[|v|^2]=0.0148 | time=6.8s
Epoch 80/250 | v_loss=-0.0386 | grad_v=0.3471 | E[|v|^2]=0.0130 | time=6.8s
Epoch 81/250 | v_loss=-0.0480 | grad_v=0.3820 | E[|v|^2]=0.0162 | time=6.8s
Epoch 82/250 | v_loss=-0.0885 | grad_v=0.6015 | E[|v|^2]=0.0149 | time=6.8s
Epoch 83/250 | v_loss=-0.0077 | grad_v=0.0664 | E[|v|^2]=0.0123 | time=6.8s
Epoch 84/250 | v_loss=-0.0739 | grad_v=0.5650 | E[|v|^2]=0.0157 | time=6.8s
Epoch 85/250 | v_loss=0.1031 | grad_v=0.8738 | E[|v|^2]=0.0153 | time=6.8s
Epoch 86/250 | v_loss=0.0824 | grad_v=0.7800 | E[|v|^2]=0.0122 | time=6.8s
Epoch 87/250 | v_loss=0.2174 | grad_v=2.2271 | E[|v|^2]=0.0098 | time=6.8s
Epoch 88/250 | v_loss=0.0304 | grad_v=0.4305 | E[|v|^2]=0.0086 | time=6.8s
Epoch 89/250 | v_loss=0.0121 | grad_v=0.1487 | E[|v|^2]=0.0101 | time=6.8s
Epoch 90/250 | v_loss=0.0595 | grad_v=0.8862 | E[|v|^2]=0.0047 | time=6.7s
Epoch 91/250 | v_loss=-0.0315 | grad_v=0.5120 | E[|v|^2]=0.0035 | time=6.8s
Epoch 92/250 | v_loss=0.0004 | grad_v=0.0817 | E[|v|^2]=0.0035 | time=6.8s
Epoch 93/250 | v_loss=0.0337 | grad_v=0.5899 | E[|v|^2]=0.0034 | time=6.8s
Epoch 94/250 | v_loss=-0.0623 | grad_v=1.2236 | E[|v|^2]=0.0025 | time=6.8s
Epoch 95/250 | v_loss=0.0010 | grad_v=0.1367 | E[|v|^2]=0.0025 | time=6.8s
Epoch 96/250 | v_loss=0.0689 | grad_v=1.0184 | E[|v|^2]=0.0049 | time=6.8s
Epoch 97/250 | v_loss=-0.0065 | grad_v=0.0748 | E[|v|^2]=0.0046 | time=6.8s
Epoch 98/250 | v_loss=-0.0525 | grad_v=0.5935 | E[|v|^2]=0.0071 | time=6.8s
Epoch 99/250 | v_loss=0.0134 | grad_v=0.2053 | E[|v|^2]=0.0072 | time=6.8s
Epoch 100/250 | v_loss=-2.1380 | grad_v=25.3433 | E[|v|^2]=0.0070 | time=6.8s
Epoch 101/250 | v_loss=-0.0006 | grad_v=0.1107 | E[|v|^2]=0.0075 | time=6.8s
Epoch 102/250 | v_loss=0.0945 | grad_v=1.1408 | E[|v|^2]=0.0073 | time=6.8s
Epoch 103/250 | v_loss=0.0069 | grad_v=0.0974 | E[|v|^2]=0.0074 | time=6.8s
Epoch 104/250 | v_loss=0.0306 | grad_v=0.3762 | E[|v|^2]=0.0074 | time=6.8s
Epoch 105/250 | v_loss=-0.0973 | grad_v=1.0460 | E[|v|^2]=0.0083 | time=6.8s
Epoch 106/250 | v_loss=0.0240 | grad_v=0.3260 | E[|v|^2]=0.0071 | time=6.8s
Epoch 107/250 | v_loss=0.0170 | grad_v=0.2492 | E[|v|^2]=0.0069 | time=6.8s
Epoch 108/250 | v_loss=-0.0895 | grad_v=1.0605 | E[|v|^2]=0.0067 | time=6.8s
Epoch 109/250 | v_loss=0.1932 | grad_v=2.5537 | E[|v|^2]=0.0059 | time=6.8s
Epoch 110/250 | v_loss=-0.0104 | grad_v=0.1399 | E[|v|^2]=0.0042 | time=6.8s
Epoch 111/250 | v_loss=-0.0313 | grad_v=0.4338 | E[|v|^2]=0.0044 | time=6.8s
Epoch 112/250 | v_loss=-0.1003 | grad_v=1.4718 | E[|v|^2]=0.0046 | time=6.8s
Epoch 113/250 | v_loss=-0.0233 | grad_v=0.3801 | E[|v|^2]=0.0035 | time=6.8s
Epoch 114/250 | v_loss=0.0984 | grad_v=1.7852 | E[|v|^2]=0.0031 | time=6.8s
Epoch 115/250 | v_loss=0.0088 | grad_v=0.1832 | E[|v|^2]=0.0033 | time=6.8s
Epoch 116/250 | v_loss=0.2439 | grad_v=4.4193 | E[|v|^2]=0.0031 | time=6.8s
Epoch 117/250 | v_loss=-0.0122 | grad_v=0.1960 | E[|v|^2]=0.0031 | time=6.8s
Epoch 118/250 | v_loss=0.0305 | grad_v=0.5474 | E[|v|^2]=0.0033 | time=6.8s
Epoch 119/250 | v_loss=0.0005 | grad_v=0.0224 | E[|v|^2]=0.0036 | time=6.8s
Epoch 120/250 | v_loss=0.0003 | grad_v=0.1554 | E[|v|^2]=0.0033 | time=6.8s
Epoch 121/250 | v_loss=-0.0109 | grad_v=0.1781 | E[|v|^2]=0.0033 | time=6.8s
Epoch 122/250 | v_loss=-0.0357 | grad_v=0.5829 | E[|v|^2]=0.0036 | time=6.8s
Epoch 123/250 | v_loss=0.2100 | grad_v=3.7702 | E[|v|^2]=0.0036 | time=6.8s
Epoch 124/250 | v_loss=0.0075 | grad_v=0.1718 | E[|v|^2]=0.0026 | time=6.8s
Epoch 125/250 | v_loss=0.0051 | grad_v=0.1304 | E[|v|^2]=0.0030 | time=6.8s
Epoch 126/250 | v_loss=-0.0244 | grad_v=0.4268 | E[|v|^2]=0.0031 | time=6.8s
Epoch 127/250 | v_loss=0.0002 | grad_v=0.0656 | E[|v|^2]=0.0030 | time=6.8s
Epoch 128/250 | v_loss=0.0044 | grad_v=0.1008 | E[|v|^2]=0.0031 | time=6.8s
Epoch 129/250 | v_loss=-0.0951 | grad_v=1.7218 | E[|v|^2]=0.0030 | time=6.8s
Epoch 130/250 | v_loss=-0.0184 | grad_v=0.3447 | E[|v|^2]=0.0029 | time=6.8s
Epoch 131/250 | v_loss=-0.0321 | grad_v=0.6160 | E[|v|^2]=0.0027 | time=6.8s
Epoch 132/250 | v_loss=-0.1135 | grad_v=2.1403 | E[|v|^2]=0.0028 | time=6.8s
Epoch 133/250 | v_loss=0.0276 | grad_v=0.5441 | E[|v|^2]=0.0028 | time=6.8s
Epoch 134/250 | v_loss=0.0278 | grad_v=0.5720 | E[|v|^2]=0.0027 | time=6.8s
Epoch 135/250 | v_loss=-0.0128 | grad_v=0.2259 | E[|v|^2]=0.0028 | time=6.8s
Epoch 136/250 | v_loss=-0.0450 | grad_v=0.8200 | E[|v|^2]=0.0029 | time=6.8s
Epoch 137/250 | v_loss=0.0694 | grad_v=1.2773 | E[|v|^2]=0.0031 | time=6.8s
Epoch 138/250 | v_loss=0.0303 | grad_v=0.5655 | E[|v|^2]=0.0031 | time=6.8s
Epoch 139/250 | v_loss=0.0358 | grad_v=0.6579 | E[|v|^2]=0.0031 | time=6.8s
Epoch 140/250 | v_loss=0.0853 | grad_v=1.5499 | E[|v|^2]=0.0031 | time=6.8s
Epoch 141/250 | v_loss=0.0173 | grad_v=0.3248 | E[|v|^2]=0.0032 | time=6.8s
Epoch 142/250 | v_loss=-0.0459 | grad_v=0.8012 | E[|v|^2]=0.0032 | time=6.7s
Epoch 143/250 | v_loss=-1.4282 | grad_v=25.1602 | E[|v|^2]=0.0032 | time=6.7s
Epoch 144/250 | v_loss=-0.0263 | grad_v=0.4770 | E[|v|^2]=0.0032 | time=6.7s
Epoch 145/250 | v_loss=0.0094 | grad_v=0.2042 | E[|v|^2]=0.0032 | time=6.7s
Epoch 146/250 | v_loss=-0.0409 | grad_v=0.6990 | E[|v|^2]=0.0032 | time=6.7s
Epoch 147/250 | v_loss=0.0178 | grad_v=0.3434 | E[|v|^2]=0.0032 | time=6.7s
Epoch 148/250 | v_loss=-0.1329 | grad_v=2.3217 | E[|v|^2]=0.0032 | time=6.7s
Epoch 149/250 | v_loss=0.0343 | grad_v=0.6378 | E[|v|^2]=0.0032 | time=6.7s
Epoch 150/250 | v_loss=-0.0646 | grad_v=1.1261 | E[|v|^2]=0.0032 | time=6.7s
Epoch 151/250 | v_loss=-0.0790 | grad_v=2.4861 | E[|v|^2]=0.0009 | time=6.7s
Epoch 152/250 | v_loss=0.0001 | grad_v=0.0424 | E[|v|^2]=0.0000 | time=6.7s
Epoch 153/250 | v_loss=-0.0046 | grad_v=0.4259 | E[|v|^2]=0.0049 | time=6.7s
Epoch 154/250 | v_loss=0.0380 | grad_v=0.8537 | E[|v|^2]=0.0048 | time=6.7s
Epoch 155/250 | v_loss=1.0216 | grad_v=11.8959 | E[|v|^2]=0.0085 | time=6.7s
Epoch 156/250 | v_loss=0.7103 | grad_v=7.4889 | E[|v|^2]=0.0097 | time=6.7s
Epoch 157/250 | v_loss=-0.0433 | grad_v=0.3778 | E[|v|^2]=0.0109 | time=6.7s
Epoch 158/250 | v_loss=-0.0377 | grad_v=0.3769 | E[|v|^2]=0.0114 | time=6.7s
Epoch 159/250 | v_loss=0.1416 | grad_v=1.3635 | E[|v|^2]=0.0113 | time=6.7s
Epoch 160/250 | v_loss=-0.0080 | grad_v=0.2267 | E[|v|^2]=0.0108 | time=6.7s
Epoch 161/250 | v_loss=-0.0340 | grad_v=0.3300 | E[|v|^2]=0.0090 | time=6.7s
Epoch 162/250 | v_loss=-0.0683 | grad_v=0.6754 | E[|v|^2]=0.0090 | time=6.7s
Epoch 163/250 | v_loss=-0.0381 | grad_v=0.3737 | E[|v|^2]=0.0089 | time=6.7s
Epoch 164/250 | v_loss=-0.0058 | grad_v=0.0275 | E[|v|^2]=0.0113 | time=6.7s
Epoch 165/250 | v_loss=-0.1046 | grad_v=1.2827 | E[|v|^2]=0.0069 | time=6.7s
Epoch 166/250 | v_loss=-0.0068 | grad_v=0.0787 | E[|v|^2]=0.0073 | time=6.7s
Epoch 167/250 | v_loss=0.0515 | grad_v=0.6389 | E[|v|^2]=0.0074 | time=6.7s
Epoch 168/250 | v_loss=-0.0828 | grad_v=1.1478 | E[|v|^2]=0.0051 | time=6.7s
Epoch 169/250 | v_loss=-0.0357 | grad_v=0.7394 | E[|v|^2]=0.0022 | time=6.7s
Epoch 170/250 | v_loss=0.0267 | grad_v=0.6232 | E[|v|^2]=0.0020 | time=6.7s
Epoch 171/250 | v_loss=-0.3027 | grad_v=6.4034 | E[|v|^2]=0.0025 | time=6.7s
Epoch 172/250 | v_loss=0.0010 | grad_v=0.0442 | E[|v|^2]=0.0026 | time=6.7s
Epoch 173/250 | v_loss=0.0076 | grad_v=0.1110 | E[|v|^2]=0.0076 | time=6.7s
Epoch 174/250 | v_loss=-0.0339 | grad_v=0.4212 | E[|v|^2]=0.0059 | time=6.7s
Epoch 175/250 | v_loss=-0.0699 | grad_v=1.5480 | E[|v|^2]=0.0020 | time=6.7s
Epoch 176/250 | v_loss=0.0117 | grad_v=0.1923 | E[|v|^2]=0.0045 | time=6.7s
Epoch 177/250 | v_loss=0.1014 | grad_v=1.1001 | E[|v|^2]=0.0091 | time=6.7s
Epoch 178/250 | v_loss=0.0686 | grad_v=0.7834 | E[|v|^2]=0.0092 | time=6.7s
Epoch 179/250 | v_loss=-0.0032 | grad_v=0.0654 | E[|v|^2]=0.0083 | time=6.7s
Epoch 180/250 | v_loss=0.0137 | grad_v=0.2306 | E[|v|^2]=0.0074 | time=6.7s
Epoch 181/250 | v_loss=0.2861 | grad_v=3.5467 | E[|v|^2]=0.0067 | time=6.7s
Epoch 182/250 | v_loss=-0.1602 | grad_v=1.4291 | E[|v|^2]=0.0120 | time=6.7s
Epoch 183/250 | v_loss=-0.0443 | grad_v=0.3711 | E[|v|^2]=0.0119 | time=6.7s
Epoch 184/250 | v_loss=0.1634 | grad_v=1.7389 | E[|v|^2]=0.0092 | time=6.7s
Epoch 185/250 | v_loss=0.0304 | grad_v=0.3886 | E[|v|^2]=0.0077 | time=6.7s
Epoch 186/250 | v_loss=0.0020 | grad_v=0.0756 | E[|v|^2]=0.0077 | time=6.7s
Epoch 187/250 | v_loss=0.0350 | grad_v=0.4596 | E[|v|^2]=0.0081 | time=6.7s
Epoch 188/250 | v_loss=-0.1170 | grad_v=1.1712 | E[|v|^2]=0.0088 | time=6.7s
Epoch 189/250 | v_loss=-0.1110 | grad_v=1.1826 | E[|v|^2]=0.0084 | time=6.7s
Epoch 190/250 | v_loss=-0.1048 | grad_v=1.2423 | E[|v|^2]=0.0069 | time=6.7s
Epoch 191/250 | v_loss=0.0213 | grad_v=0.2782 | E[|v|^2]=0.0071 | time=6.7s
Epoch 192/250 | v_loss=-0.0161 | grad_v=0.1444 | E[|v|^2]=0.0096 | time=6.7s
Epoch 193/250 | v_loss=-0.0159 | grad_v=0.2354 | E[|v|^2]=0.0051 | time=6.7s
Epoch 194/250 | v_loss=-0.0000 | grad_v=0.0172 | E[|v|^2]=0.0041 | time=6.7s
Epoch 195/250 | v_loss=-0.0112 | grad_v=0.2837 | E[|v|^2]=0.0028 | time=6.7s
Epoch 196/250 | v_loss=0.0374 | grad_v=0.9606 | E[|v|^2]=0.0016 | time=6.7s
Epoch 197/250 | v_loss=-0.0078 | grad_v=0.2790 | E[|v|^2]=0.0008 | time=6.7s
Epoch 198/250 | v_loss=-0.0011 | grad_v=0.0138 | E[|v|^2]=0.0015 | time=6.7s
Epoch 199/250 | v_loss=0.0013 | grad_v=0.0659 | E[|v|^2]=0.0008 | time=6.7s
Epoch 200/250 | v_loss=0.0187 | grad_v=0.5275 | E[|v|^2]=0.0014 | time=6.7s
Epoch 201/250 | v_loss=0.0120 | grad_v=0.6822 | E[|v|^2]=0.0003 | time=6.7s
Epoch 202/250 | v_loss=0.0012 | grad_v=0.1549 | E[|v|^2]=0.0003 | time=6.7s
Epoch 203/250 | v_loss=-0.0015 | grad_v=0.4188 | E[|v|^2]=0.0000 | time=6.7s
Epoch 204/250 | v_loss=0.0142 | grad_v=0.9354 | E[|v|^2]=0.0003 | time=6.7s
Epoch 205/250 | v_loss=0.0061 | grad_v=1.0216 | E[|v|^2]=0.0000 | time=6.7s
Epoch 206/250 | v_loss=-0.0024 | grad_v=0.2817 | E[|v|^2]=0.0001 | time=6.7s
Epoch 207/250 | v_loss=0.0028 | grad_v=0.2568 | E[|v|^2]=0.0002 | time=6.7s
Epoch 208/250 | v_loss=0.0294 | grad_v=2.0077 | E[|v|^2]=0.0003 | time=6.7s
Epoch 209/250 | v_loss=0.0060 | grad_v=0.6705 | E[|v|^2]=0.0003 | time=6.7s
Epoch 210/250 | v_loss=0.0012 | grad_v=0.1532 | E[|v|^2]=0.0001 | time=6.7s
Epoch 211/250 | v_loss=-0.0277 | grad_v=2.6927 | E[|v|^2]=0.0003 | time=6.7s
Epoch 212/250 | v_loss=-0.0005 | grad_v=0.1270 | E[|v|^2]=0.0002 | time=6.7s
Epoch 213/250 | v_loss=-0.0051 | grad_v=0.3388 | E[|v|^2]=0.0002 | time=6.7s
Epoch 214/250 | v_loss=0.0046 | grad_v=0.1834 | E[|v|^2]=0.0013 | time=6.7s
Epoch 215/250 | v_loss=-0.0004 | grad_v=0.0027 | E[|v|^2]=0.0021 | time=6.7s
Epoch 216/250 | v_loss=0.0049 | grad_v=0.3006 | E[|v|^2]=0.0010 | time=6.7s
Epoch 217/250 | v_loss=-0.0006 | grad_v=0.1456 | E[|v|^2]=0.0003 | time=6.7s
Epoch 218/250 | v_loss=-0.0174 | grad_v=1.0556 | E[|v|^2]=0.0003 | time=6.7s
Epoch 219/250 | v_loss=0.0275 | grad_v=1.1047 | E[|v|^2]=0.0007 | time=6.7s
Epoch 220/250 | v_loss=0.4655 | grad_v=13.4664 | E[|v|^2]=0.0012 | time=6.7s
Epoch 221/250 | v_loss=-0.0034 | grad_v=0.0807 | E[|v|^2]=0.0020 | time=6.7s
Epoch 222/250 | v_loss=-0.0181 | grad_v=0.4006 | E[|v|^2]=0.0019 | time=6.7s
Epoch 223/250 | v_loss=0.2448 | grad_v=5.7504 | E[|v|^2]=0.0018 | time=6.7s
Epoch 224/250 | v_loss=-0.0002 | grad_v=0.0618 | E[|v|^2]=0.0021 | time=6.7s
Epoch 225/250 | v_loss=-0.0154 | grad_v=0.2527 | E[|v|^2]=0.0041 | time=6.7s
Epoch 226/250 | v_loss=-0.0422 | grad_v=0.6473 | E[|v|^2]=0.0042 | time=6.7s
Epoch 227/250 | v_loss=-0.0054 | grad_v=0.0521 | E[|v|^2]=0.0043 | time=6.7s
Epoch 228/250 | v_loss=-0.0448 | grad_v=0.7578 | E[|v|^2]=0.0033 | time=6.7s
Epoch 229/250 | v_loss=0.0817 | grad_v=1.4333 | E[|v|^2]=0.0035 | time=6.7s
Epoch 230/250 | v_loss=0.0373 | grad_v=0.6541 | E[|v|^2]=0.0035 | time=6.7s
Epoch 231/250 | v_loss=-0.0253 | grad_v=0.4213 | E[|v|^2]=0.0036 | time=6.7s
Epoch 232/250 | v_loss=0.9373 | grad_v=16.5310 | E[|v|^2]=0.0033 | time=6.7s
Epoch 233/250 | v_loss=0.0127 | grad_v=0.2899 | E[|v|^2]=0.0037 | time=6.7s
Epoch 234/250 | v_loss=-0.0512 | grad_v=0.7437 | E[|v|^2]=0.0044 | time=6.7s
Epoch 235/250 | v_loss=0.0495 | grad_v=0.8485 | E[|v|^2]=0.0036 | time=6.7s
Epoch 236/250 | v_loss=-0.3083 | grad_v=4.6735 | E[|v|^2]=0.0043 | time=6.7s
Epoch 237/250 | v_loss=0.0206 | grad_v=0.3434 | E[|v|^2]=0.0041 | time=6.7s
Epoch 238/250 | v_loss=0.0862 | grad_v=1.2985 | E[|v|^2]=0.0047 | time=6.7s
Epoch 239/250 | v_loss=0.0487 | grad_v=0.7242 | E[|v|^2]=0.0048 | time=6.7s
Epoch 240/250 | v_loss=-0.0018 | grad_v=0.0297 | E[|v|^2]=0.0047 | time=6.7s
Epoch 241/250 | v_loss=-0.0449 | grad_v=0.6221 | E[|v|^2]=0.0052 | time=6.7s
Epoch 242/250 | v_loss=-0.0015 | grad_v=0.1648 | E[|v|^2]=0.0019 | time=6.7s
Epoch 243/250 | v_loss=-0.0056 | grad_v=0.1339 | E[|v|^2]=0.0017 | time=6.7s
Epoch 244/250 | v_loss=0.6295 | grad_v=14.8926 | E[|v|^2]=0.0018 | time=6.7s
Epoch 245/250 | v_loss=0.0091 | grad_v=0.2393 | E[|v|^2]=0.0020 | time=6.7s
Epoch 246/250 | v_loss=-0.0330 | grad_v=0.6090 | E[|v|^2]=0.0027 | time=6.7s
Epoch 247/250 | v_loss=0.0139 | grad_v=0.4182 | E[|v|^2]=0.0012 | time=6.7s
