[exponent-tuning] Using device: cuda
[exponent-tuning] Learning rate: 0.001
[exponent-tuning] Batch size: 1000
[exponent-tuning] Inner steps: 500
[exponent-tuning] Exponents p: [1.0, 5.0], q: [1.0, 5.0]
[exponent-tuning] Scheduler: cosine-warm-restarts
Starting training: poly_p1.0_p5.0
Exponents: p=[1.0, 5.0], q=[1.0, 5.0]
Using importance sampling with alpha=5.00
======================================================================
Epoch 1/250 | v_loss=-15.1004 | grad_v=38.6541 | E[|v|^2]=35.9060 | time=7.1s
Epoch 2/250 | v_loss=-13.9664 | grad_v=61.8045 | E[|v|^2]=26.7184 | time=6.9s
Epoch 3/250 | v_loss=-16.9625 | grad_v=46.9641 | E[|v|^2]=38.3939 | time=6.9s
Epoch 4/250 | v_loss=-16.7673 | grad_v=69.0295 | E[|v|^2]=35.5274 | time=6.9s
Epoch 5/250 | v_loss=-15.1003 | grad_v=112.0894 | E[|v|^2]=40.3942 | time=6.9s
Epoch 6/250 | v_loss=-7.5033 | grad_v=147.1364 | E[|v|^2]=19.5185 | time=6.9s
Epoch 7/250 | v_loss=-17.7181 | grad_v=33.7972 | E[|v|^2]=30.1442 | time=6.8s
Epoch 8/250 | v_loss=-15.4583 | grad_v=67.6592 | E[|v|^2]=30.9593 | time=6.3s
Epoch 9/250 | v_loss=-18.3229 | grad_v=50.3309 | E[|v|^2]=38.4979 | time=6.3s
Epoch 10/250 | v_loss=-15.0160 | grad_v=55.9403 | E[|v|^2]=24.8423 | time=6.3s
Epoch 11/250 | v_loss=-15.1779 | grad_v=52.5851 | E[|v|^2]=32.0788 | time=6.3s
Epoch 12/250 | v_loss=-18.3529 | grad_v=113.9144 | E[|v|^2]=40.2433 | time=6.3s
Epoch 13/250 | v_loss=-13.1530 | grad_v=99.8073 | E[|v|^2]=25.5919 | time=6.3s
Epoch 14/250 | v_loss=-15.3263 | grad_v=58.3663 | E[|v|^2]=36.8241 | time=6.3s
Epoch 15/250 | v_loss=-18.2649 | grad_v=34.2104 | E[|v|^2]=36.6383 | time=6.3s
Epoch 16/250 | v_loss=-15.1391 | grad_v=93.0299 | E[|v|^2]=32.5893 | time=6.3s
Epoch 17/250 | v_loss=-18.5992 | grad_v=50.2656 | E[|v|^2]=30.7756 | time=6.3s
Epoch 18/250 | v_loss=-19.1668 | grad_v=42.7369 | E[|v|^2]=38.2604 | time=6.3s
Epoch 19/250 | v_loss=-14.7453 | grad_v=88.9684 | E[|v|^2]=34.9510 | time=6.3s
Epoch 20/250 | v_loss=-17.7165 | grad_v=58.5410 | E[|v|^2]=29.1978 | time=6.3s
Epoch 21/250 | v_loss=-17.2608 | grad_v=58.2332 | E[|v|^2]=35.5535 | time=6.4s
Epoch 22/250 | v_loss=-13.4004 | grad_v=128.2101 | E[|v|^2]=22.9163 | time=6.4s
Epoch 23/250 | v_loss=-22.6607 | grad_v=139.8174 | E[|v|^2]=33.9654 | time=6.4s
Epoch 24/250 | v_loss=-16.6416 | grad_v=54.0185 | E[|v|^2]=30.7873 | time=6.4s
Epoch 25/250 | v_loss=-18.4249 | grad_v=36.0213 | E[|v|^2]=35.8659 | time=6.4s
Epoch 26/250 | v_loss=-17.7852 | grad_v=29.7294 | E[|v|^2]=33.6269 | time=6.4s
Epoch 27/250 | v_loss=-17.4779 | grad_v=61.0002 | E[|v|^2]=34.7442 | time=6.4s
Epoch 28/250 | v_loss=-19.5446 | grad_v=51.5085 | E[|v|^2]=37.2176 | time=6.4s
Epoch 29/250 | v_loss=-16.8340 | grad_v=25.7959 | E[|v|^2]=35.2873 | time=6.4s
Epoch 30/250 | v_loss=-17.6711 | grad_v=32.9333 | E[|v|^2]=32.9039 | time=6.4s
Epoch 31/250 | v_loss=-16.3967 | grad_v=26.0870 | E[|v|^2]=33.2350 | time=6.4s
Epoch 32/250 | v_loss=-17.2471 | grad_v=38.2695 | E[|v|^2]=35.1620 | time=6.4s
Epoch 33/250 | v_loss=-17.6135 | grad_v=48.4282 | E[|v|^2]=37.3523 | time=6.4s
Epoch 34/250 | v_loss=-19.0076 | grad_v=33.5849 | E[|v|^2]=35.6526 | time=6.4s
Epoch 35/250 | v_loss=-15.5597 | grad_v=86.1322 | E[|v|^2]=32.8243 | time=6.4s
Epoch 36/250 | v_loss=-18.3201 | grad_v=16.3240 | E[|v|^2]=36.3765 | time=6.4s
Epoch 37/250 | v_loss=-17.6594 | grad_v=60.0597 | E[|v|^2]=36.5288 | time=6.4s
Epoch 38/250 | v_loss=-18.4597 | grad_v=29.4555 | E[|v|^2]=34.7570 | time=6.4s
Epoch 39/250 | v_loss=-18.0630 | grad_v=19.0847 | E[|v|^2]=37.5230 | time=6.4s
Epoch 40/250 | v_loss=-18.2608 | grad_v=32.1649 | E[|v|^2]=36.2906 | time=6.4s
Epoch 41/250 | v_loss=-18.7879 | grad_v=297.3596 | E[|v|^2]=35.1169 | time=6.4s
Epoch 42/250 | v_loss=-19.4757 | grad_v=41.9848 | E[|v|^2]=36.3690 | time=6.4s
Epoch 43/250 | v_loss=-18.2998 | grad_v=80.3158 | E[|v|^2]=36.3423 | time=6.4s
Epoch 44/250 | v_loss=-19.8374 | grad_v=115.6575 | E[|v|^2]=35.6115 | time=6.4s
Epoch 45/250 | v_loss=-18.9557 | grad_v=92.1391 | E[|v|^2]=34.7289 | time=6.4s
Epoch 46/250 | v_loss=-18.7020 | grad_v=28.9105 | E[|v|^2]=35.4450 | time=6.4s
Epoch 47/250 | v_loss=-19.5073 | grad_v=23.9577 | E[|v|^2]=34.4189 | time=6.4s
Epoch 48/250 | v_loss=-18.4513 | grad_v=33.5550 | E[|v|^2]=34.8633 | time=6.4s
Epoch 49/250 | v_loss=-17.4568 | grad_v=13.1971 | E[|v|^2]=35.4924 | time=6.4s
Epoch 50/250 | v_loss=-16.3911 | grad_v=101.2666 | E[|v|^2]=35.4714 | time=6.4s
Epoch 51/250 | v_loss=-18.4036 | grad_v=82.3212 | E[|v|^2]=31.9081 | time=6.4s
Epoch 52/250 | v_loss=-5.8154 | grad_v=152.6953 | E[|v|^2]=22.0440 | time=6.4s
Epoch 53/250 | v_loss=-4.9427 | grad_v=106.1194 | E[|v|^2]=6.3105 | time=6.4s
Epoch 54/250 | v_loss=-12.6963 | grad_v=139.2398 | E[|v|^2]=34.3177 | time=6.4s
Epoch 55/250 | v_loss=-18.5497 | grad_v=52.5638 | E[|v|^2]=34.9642 | time=6.4s
Epoch 56/250 | v_loss=-16.3281 | grad_v=69.9425 | E[|v|^2]=36.4075 | time=6.4s
Epoch 57/250 | v_loss=-15.4066 | grad_v=57.8100 | E[|v|^2]=38.1663 | time=6.4s
