[multivariate-tuning] Using device: cuda
[multivariate-tuning] Learning rate: 0.0001
[multivariate-tuning] Exponents p: [1.0, 0.5], q: [1.0, 0.5]
Saved interpolant trajectories to results_multivariate_sweep/lr1e-4_p1.0_0.5_q1.0_0.5/multivariate_trajectories.png
Epoch 1/500 | v_loss=-12.5718 | grad_v=53.9227 | E[|v|^2]=25.5187 | time=4.0s
Epoch 47/500 | v_loss=-13.0192 | grad_v=29.3097 | E[|v|^2]=24.6009 | time=3.7s
Epoch 48/500 | v_loss=-12.0833 | grad_v=30.7461 | E[|v|^2]=24.7975 | time=3.7s
Epoch 49/500 | v_loss=-13.6451 | grad_v=15.9440 | E[|v|^2]=26.2445 | time=3.7s
Epoch 50/500 | v_loss=-12.3239 | grad_v=69.0504 | E[|v|^2]=25.5127 | time=3.7s
Epoch 51/500 | v_loss=-13.4292 | grad_v=55.1550 | E[|v|^2]=28.5531 | time=3.7s
Epoch 52/500 | v_loss=-10.1251 | grad_v=174.6971 | E[|v|^2]=25.6643 | time=3.7s
Epoch 53/500 | v_loss=-14.7211 | grad_v=34.2252 | E[|v|^2]=24.6178 | time=3.7s
Epoch 54/500 | v_loss=-12.9642 | grad_v=39.6912 | E[|v|^2]=26.6023 | time=3.7s
Epoch 55/500 | v_loss=-13.2108 | grad_v=51.4627 | E[|v|^2]=25.9733 | time=3.7s
Epoch 56/500 | v_loss=-14.1352 | grad_v=76.6501 | E[|v|^2]=27.5805 | time=3.7s
Epoch 57/500 | v_loss=-13.5546 | grad_v=92.5057 | E[|v|^2]=27.4001 | time=3.7s
Epoch 58/500 | v_loss=-12.7135 | grad_v=132.3105 | E[|v|^2]=28.3390 | time=3.7s
Epoch 59/500 | v_loss=-14.3806 | grad_v=68.3078 | E[|v|^2]=27.5064 | time=3.7s
Epoch 60/500 | v_loss=-15.4659 | grad_v=102.7474 | E[|v|^2]=26.6007 | time=3.7s
Epoch 61/500 | v_loss=-12.8875 | grad_v=45.4485 | E[|v|^2]=26.2076 | time=3.7s
Epoch 62/500 | v_loss=-6.3084 | grad_v=148.0301 | E[|v|^2]=28.7974 | time=3.7s
Epoch 63/500 | v_loss=-13.7596 | grad_v=31.8830 | E[|v|^2]=27.5107 | time=3.7s
Epoch 64/500 | v_loss=-12.2520 | grad_v=207.2546 | E[|v|^2]=27.0555 | time=3.7s
Epoch 65/500 | v_loss=-12.5084 | grad_v=58.5487 | E[|v|^2]=26.2406 | time=3.7s
Epoch 66/500 | v_loss=-14.0578 | grad_v=48.8931 | E[|v|^2]=29.4879 | time=3.7s
Epoch 67/500 | v_loss=-12.6196 | grad_v=131.5768 | E[|v|^2]=25.2257 | time=3.7s
Epoch 68/500 | v_loss=-12.7376 | grad_v=159.0521 | E[|v|^2]=26.3029 | time=3.7s
Epoch 69/500 | v_loss=-15.8685 | grad_v=235.3472 | E[|v|^2]=27.8937 | time=3.7s
Epoch 70/500 | v_loss=-14.2706 | grad_v=120.1636 | E[|v|^2]=27.2239 | time=3.7s
Epoch 71/500 | v_loss=-12.3727 | grad_v=224.2477 | E[|v|^2]=29.3480 | time=3.7s
Epoch 72/500 | v_loss=-11.9126 | grad_v=57.4475 | E[|v|^2]=25.9019 | time=3.7s
Epoch 73/500 | v_loss=-15.3168 | grad_v=94.2302 | E[|v|^2]=26.9412 | time=3.7s
Epoch 74/500 | v_loss=-15.9497 | grad_v=116.2448 | E[|v|^2]=28.6992 | time=3.7s
Epoch 75/500 | v_loss=-12.7265 | grad_v=35.4169 | E[|v|^2]=25.1526 | time=3.7s
Epoch 76/500 | v_loss=-11.3890 | grad_v=36.4445 | E[|v|^2]=26.6906 | time=3.7s
Epoch 77/500 | v_loss=-11.8863 | grad_v=75.4136 | E[|v|^2]=25.7899 | time=3.7s
Epoch 78/500 | v_loss=-12.6472 | grad_v=75.8888 | E[|v|^2]=28.5995 | time=3.7s
Epoch 79/500 | v_loss=-14.1547 | grad_v=28.0660 | E[|v|^2]=24.4919 | time=3.7s
Epoch 80/500 | v_loss=-13.8810 | grad_v=29.0434 | E[|v|^2]=27.2531 | time=3.7s
Epoch 81/500 | v_loss=-14.2437 | grad_v=111.5947 | E[|v|^2]=27.6474 | time=3.7s
Epoch 82/500 | v_loss=-12.9645 | grad_v=54.8626 | E[|v|^2]=26.0497 | time=3.7s
Epoch 83/500 | v_loss=-13.0337 | grad_v=26.1492 | E[|v|^2]=28.2608 | time=3.7s
Epoch 84/500 | v_loss=-15.3773 | grad_v=135.3453 | E[|v|^2]=27.2811 | time=3.7s
Epoch 85/500 | v_loss=-11.9417 | grad_v=68.2594 | E[|v|^2]=26.9273 | time=3.7s
Epoch 86/500 | v_loss=-12.0166 | grad_v=23.1228 | E[|v|^2]=26.8401 | time=3.7s
Epoch 87/500 | v_loss=-11.8714 | grad_v=161.0697 | E[|v|^2]=25.7242 | time=3.7s
Epoch 88/500 | v_loss=-11.9923 | grad_v=44.2133 | E[|v|^2]=24.8245 | time=3.7s
Epoch 89/500 | v_loss=-12.7411 | grad_v=22.0030 | E[|v|^2]=24.8106 | time=3.7s
Epoch 90/500 | v_loss=-18.1075 | grad_v=491.1238 | E[|v|^2]=30.8863 | time=3.7s
Epoch 91/500 | v_loss=-14.6427 | grad_v=95.8928 | E[|v|^2]=28.8433 | time=3.7s
Epoch 92/500 | v_loss=-17.1860 | grad_v=251.9334 | E[|v|^2]=27.7845 | time=3.7s
Epoch 93/500 | v_loss=-12.6871 | grad_v=24.2550 | E[|v|^2]=26.2016 | time=3.7s
Epoch 94/500 | v_loss=-12.8777 | grad_v=203.7835 | E[|v|^2]=28.7086 | time=3.7s
Epoch 95/500 | v_loss=-12.7069 | grad_v=166.6701 | E[|v|^2]=29.4013 | time=3.7s
Epoch 96/500 | v_loss=-13.1590 | grad_v=124.2960 | E[|v|^2]=26.3983 | time=3.7s
Epoch 97/500 | v_loss=-13.7573 | grad_v=54.5440 | E[|v|^2]=26.5034 | time=3.7s
Epoch 98/500 | v_loss=-14.5411 | grad_v=80.2465 | E[|v|^2]=28.3631 | time=3.7s
Epoch 99/500 | v_loss=-14.6015 | grad_v=64.1914 | E[|v|^2]=26.7883 | time=3.7s
Epoch 100/500 | v_loss=-14.3314 | grad_v=135.8336 | E[|v|^2]=28.7002 | time=3.7s
Epoch 101/500 | v_loss=-13.4979 | grad_v=238.0814 | E[|v|^2]=26.6393 | time=3.7s
Epoch 102/500 | v_loss=-13.7297 | grad_v=28.9976 | E[|v|^2]=28.6971 | time=3.7s
Epoch 103/500 | v_loss=-12.8750 | grad_v=98.7150 | E[|v|^2]=26.2248 | time=3.7s
Epoch 104/500 | v_loss=-13.3890 | grad_v=80.6128 | E[|v|^2]=25.5222 | time=3.7s
Epoch 105/500 | v_loss=-13.9053 | grad_v=51.1248 | E[|v|^2]=25.7532 | time=3.7s
Epoch 106/500 | v_loss=-15.2701 | grad_v=148.3687 | E[|v|^2]=31.9889 | time=3.7s
Epoch 107/500 | v_loss=-11.5712 | grad_v=146.4835 | E[|v|^2]=25.7656 | time=3.7s
Epoch 108/500 | v_loss=-13.7080 | grad_v=223.7918 | E[|v|^2]=30.0007 | time=3.7s
Epoch 109/500 | v_loss=-12.6649 | grad_v=111.2144 | E[|v|^2]=27.2552 | time=3.7s
Epoch 110/500 | v_loss=-13.8199 | grad_v=27.4622 | E[|v|^2]=26.6512 | time=3.7s
Epoch 111/500 | v_loss=-16.8866 | grad_v=122.9201 | E[|v|^2]=28.2204 | time=3.7s
Epoch 112/500 | v_loss=-15.5422 | grad_v=320.8477 | E[|v|^2]=27.4086 | time=3.7s
Epoch 113/500 | v_loss=-15.9220 | grad_v=52.2553 | E[|v|^2]=26.9209 | time=3.7s
Epoch 114/500 | v_loss=-13.1584 | grad_v=37.5420 | E[|v|^2]=25.9760 | time=3.7s
Epoch 115/500 | v_loss=-13.3257 | grad_v=90.6998 | E[|v|^2]=26.3520 | time=3.7s
Epoch 116/500 | v_loss=-14.1277 | grad_v=86.4798 | E[|v|^2]=27.3233 | time=3.7s
Epoch 117/500 | v_loss=-12.0159 | grad_v=18.7606 | E[|v|^2]=28.7110 | time=3.7s
Epoch 118/500 | v_loss=-13.9019 | grad_v=128.1745 | E[|v|^2]=27.5372 | time=3.7s
Epoch 119/500 | v_loss=-11.9273 | grad_v=154.1446 | E[|v|^2]=28.1401 | time=3.7s
Epoch 120/500 | v_loss=-12.5021 | grad_v=155.1777 | E[|v|^2]=26.8120 | time=3.7s
Epoch 121/500 | v_loss=-15.0684 | grad_v=71.8419 | E[|v|^2]=28.3995 | time=3.7s
Epoch 122/500 | v_loss=-13.1379 | grad_v=86.9189 | E[|v|^2]=26.8102 | time=3.7s
Epoch 123/500 | v_loss=-13.7934 | grad_v=55.1995 | E[|v|^2]=25.0756 | time=3.7s
Epoch 124/500 | v_loss=-14.6069 | grad_v=63.4239 | E[|v|^2]=29.1893 | time=3.7s
Epoch 125/500 | v_loss=-14.2465 | grad_v=140.7271 | E[|v|^2]=26.2947 | time=3.7s
Epoch 126/500 | v_loss=-13.2445 | grad_v=155.1085 | E[|v|^2]=29.2260 | time=3.7s
Epoch 127/500 | v_loss=-13.9762 | grad_v=72.7796 | E[|v|^2]=26.8509 | time=3.7s
Epoch 128/500 | v_loss=-13.7697 | grad_v=151.1285 | E[|v|^2]=28.1380 | time=3.7s
Epoch 129/500 | v_loss=-14.3679 | grad_v=130.6093 | E[|v|^2]=25.6816 | time=3.7s
Epoch 130/500 | v_loss=-14.7123 | grad_v=80.2539 | E[|v|^2]=27.9198 | time=3.7s
Epoch 131/500 | v_loss=-14.0695 | grad_v=82.7452 | E[|v|^2]=28.1639 | time=3.7s
Epoch 132/500 | v_loss=-15.2200 | grad_v=82.2615 | E[|v|^2]=26.8981 | time=3.7s
Epoch 133/500 | v_loss=-12.8651 | grad_v=87.0431 | E[|v|^2]=27.1461 | time=3.7s
Epoch 134/500 | v_loss=-16.2703 | grad_v=352.3447 | E[|v|^2]=28.4458 | time=3.7s
Epoch 135/500 | v_loss=-12.6749 | grad_v=89.0616 | E[|v|^2]=33.3893 | time=3.7s
Epoch 136/500 | v_loss=-12.4327 | grad_v=138.1905 | E[|v|^2]=25.0035 | time=3.7s
Epoch 137/500 | v_loss=-11.6426 | grad_v=208.3640 | E[|v|^2]=26.8496 | time=3.7s
Epoch 138/500 | v_loss=-13.2495 | grad_v=248.9153 | E[|v|^2]=29.2155 | time=3.7s
Epoch 139/500 | v_loss=-12.1508 | grad_v=106.6691 | E[|v|^2]=28.0198 | time=3.7s
Epoch 140/500 | v_loss=-12.0156 | grad_v=124.3967 | E[|v|^2]=25.8918 | time=3.7s
Epoch 141/500 | v_loss=-12.1425 | grad_v=178.5577 | E[|v|^2]=26.5793 | time=3.7s
Epoch 142/500 | v_loss=-15.0052 | grad_v=102.4387 | E[|v|^2]=26.7069 | time=3.7s
Epoch 143/500 | v_loss=-11.8326 | grad_v=21.8543 | E[|v|^2]=25.8048 | time=3.7s
Epoch 144/500 | v_loss=-11.9739 | grad_v=81.0007 | E[|v|^2]=29.7384 | time=3.7s
Epoch 145/500 | v_loss=-11.4611 | grad_v=186.2335 | E[|v|^2]=29.2891 | time=3.7s
Epoch 146/500 | v_loss=-13.0246 | grad_v=102.8248 | E[|v|^2]=29.1994 | time=3.7s
Epoch 147/500 | v_loss=-13.4834 | grad_v=59.9946 | E[|v|^2]=28.2347 | time=3.7s
Epoch 148/500 | v_loss=-14.5172 | grad_v=170.6618 | E[|v|^2]=28.9221 | time=3.7s
Epoch 149/500 | v_loss=-16.9542 | grad_v=280.3220 | E[|v|^2]=26.7032 | time=3.7s
Epoch 150/500 | v_loss=-13.1369 | grad_v=65.9235 | E[|v|^2]=25.9379 | time=3.7s
Epoch 151/500 | v_loss=-12.7359 | grad_v=18.0919 | E[|v|^2]=26.4005 | time=3.7s
Epoch 152/500 | v_loss=-16.0553 | grad_v=283.7483 | E[|v|^2]=30.6991 | time=3.7s
Epoch 153/500 | v_loss=-11.0535 | grad_v=100.2865 | E[|v|^2]=29.8371 | time=3.7s
Epoch 154/500 | v_loss=-14.2330 | grad_v=78.8264 | E[|v|^2]=27.4230 | time=3.7s
Epoch 155/500 | v_loss=-16.5724 | grad_v=384.7658 | E[|v|^2]=26.5668 | time=3.7s
Epoch 156/500 | v_loss=-14.6485 | grad_v=97.1367 | E[|v|^2]=26.2731 | time=3.7s
Epoch 157/500 | v_loss=-14.1362 | grad_v=125.6488 | E[|v|^2]=26.6501 | time=3.7s
Epoch 158/500 | v_loss=-13.7500 | grad_v=31.8136 | E[|v|^2]=26.0504 | time=3.7s
Epoch 159/500 | v_loss=-12.5771 | grad_v=265.8431 | E[|v|^2]=31.8654 | time=3.7s
Epoch 160/500 | v_loss=-15.2279 | grad_v=204.2882 | E[|v|^2]=28.5160 | time=3.7s
Epoch 161/500 | v_loss=-12.4936 | grad_v=83.4815 | E[|v|^2]=26.8767 | time=3.7s
Epoch 162/500 | v_loss=-15.1493 | grad_v=194.6612 | E[|v|^2]=26.9798 | time=3.7s
Epoch 163/500 | v_loss=-14.1591 | grad_v=302.9788 | E[|v|^2]=28.0723 | time=3.7s
Epoch 164/500 | v_loss=-15.0057 | grad_v=226.5849 | E[|v|^2]=28.7390 | time=3.7s
Epoch 165/500 | v_loss=-11.4015 | grad_v=253.6943 | E[|v|^2]=29.3221 | time=3.7s
Epoch 166/500 | v_loss=-13.5904 | grad_v=151.0407 | E[|v|^2]=26.5590 | time=3.7s
Epoch 167/500 | v_loss=-15.8049 | grad_v=206.4747 | E[|v|^2]=27.0902 | time=3.7s
Epoch 168/500 | v_loss=-12.5312 | grad_v=21.7058 | E[|v|^2]=25.3975 | time=3.7s
Epoch 169/500 | v_loss=-12.2902 | grad_v=157.0498 | E[|v|^2]=27.6156 | time=3.7s
Epoch 170/500 | v_loss=-13.4399 | grad_v=99.5283 | E[|v|^2]=26.1805 | time=3.7s
Epoch 171/500 | v_loss=-13.9141 | grad_v=47.6278 | E[|v|^2]=27.1551 | time=3.7s
Epoch 172/500 | v_loss=-16.5097 | grad_v=228.4696 | E[|v|^2]=27.5377 | time=3.7s
Epoch 173/500 | v_loss=-12.1671 | grad_v=118.7262 | E[|v|^2]=30.4674 | time=3.7s
Epoch 174/500 | v_loss=-12.3451 | grad_v=62.1900 | E[|v|^2]=27.1135 | time=3.7s
Epoch 175/500 | v_loss=-13.8408 | grad_v=127.7343 | E[|v|^2]=27.4003 | time=3.7s
Epoch 176/500 | v_loss=-14.6223 | grad_v=114.7042 | E[|v|^2]=27.4646 | time=3.7s
Epoch 177/500 | v_loss=-13.9586 | grad_v=94.6336 | E[|v|^2]=26.7948 | time=3.7s
Epoch 178/500 | v_loss=-14.9219 | grad_v=50.9831 | E[|v|^2]=27.4905 | time=3.7s
Epoch 179/500 | v_loss=-12.9376 | grad_v=340.7577 | E[|v|^2]=27.5566 | time=3.7s
Epoch 180/500 | v_loss=-14.1780 | grad_v=212.4694 | E[|v|^2]=28.2029 | time=3.7s
Epoch 181/500 | v_loss=-12.6773 | grad_v=140.1192 | E[|v|^2]=28.4917 | time=3.7s
Epoch 182/500 | v_loss=-13.4156 | grad_v=32.1906 | E[|v|^2]=28.1540 | time=3.7s
Epoch 183/500 | v_loss=-14.9356 | grad_v=225.1075 | E[|v|^2]=27.7583 | time=3.7s
Epoch 184/500 | v_loss=-13.6314 | grad_v=141.8365 | E[|v|^2]=26.8727 | time=3.7s
Epoch 185/500 | v_loss=-13.1200 | grad_v=220.3974 | E[|v|^2]=28.7709 | time=3.7s
Epoch 186/500 | v_loss=-13.1265 | grad_v=128.5186 | E[|v|^2]=26.2047 | time=3.7s
Epoch 187/500 | v_loss=-19.2623 | grad_v=861.6123 | E[|v|^2]=29.0623 | time=3.7s
Epoch 188/500 | v_loss=-12.6400 | grad_v=66.3919 | E[|v|^2]=27.5086 | time=3.7s
Epoch 189/500 | v_loss=-13.1919 | grad_v=58.8047 | E[|v|^2]=26.8860 | time=3.7s
Epoch 190/500 | v_loss=-13.8772 | grad_v=168.0156 | E[|v|^2]=28.8875 | time=3.7s
Epoch 191/500 | v_loss=-14.3743 | grad_v=257.5102 | E[|v|^2]=28.2816 | time=3.7s
Epoch 192/500 | v_loss=-14.5249 | grad_v=304.0349 | E[|v|^2]=27.7902 | time=3.7s
Epoch 193/500 | v_loss=-12.6549 | grad_v=164.8878 | E[|v|^2]=30.4122 | time=3.7s
Epoch 194/500 | v_loss=-11.7121 | grad_v=76.1296 | E[|v|^2]=29.6659 | time=3.7s
Epoch 195/500 | v_loss=-12.6423 | grad_v=33.3905 | E[|v|^2]=25.9604 | time=3.7s
Epoch 196/500 | v_loss=-13.4463 | grad_v=99.7538 | E[|v|^2]=27.0081 | time=3.7s
Epoch 197/500 | v_loss=-12.8893 | grad_v=370.9522 | E[|v|^2]=29.2378 | time=3.7s
Epoch 198/500 | v_loss=-13.5438 | grad_v=27.9801 | E[|v|^2]=26.5568 | time=3.7s
Epoch 199/500 | v_loss=-15.8083 | grad_v=803.3493 | E[|v|^2]=32.1210 | time=3.7s
Epoch 200/500 | v_loss=-13.0625 | grad_v=529.3737 | E[|v|^2]=29.7664 | time=3.7s
Epoch 201/500 | v_loss=-13.3615 | grad_v=177.3731 | E[|v|^2]=27.7982 | time=3.7s
Epoch 202/500 | v_loss=-11.2161 | grad_v=1195.6415 | E[|v|^2]=29.1628 | time=3.7s
Epoch 203/500 | v_loss=-15.0611 | grad_v=144.4687 | E[|v|^2]=27.0159 | time=3.7s
Epoch 204/500 | v_loss=-11.8053 | grad_v=57.0168 | E[|v|^2]=27.1866 | time=3.7s
Epoch 205/500 | v_loss=-15.1160 | grad_v=97.4496 | E[|v|^2]=28.9105 | time=3.7s
Epoch 206/500 | v_loss=-13.2270 | grad_v=25.1354 | E[|v|^2]=26.0250 | time=3.7s
Epoch 207/500 | v_loss=-13.0793 | grad_v=51.0735 | E[|v|^2]=26.5693 | time=3.7s
Epoch 208/500 | v_loss=-11.6914 | grad_v=189.2414 | E[|v|^2]=26.9549 | time=3.7s
Epoch 209/500 | v_loss=-12.6455 | grad_v=154.6994 | E[|v|^2]=29.4851 | time=3.7s
Epoch 210/500 | v_loss=-12.4701 | grad_v=37.9398 | E[|v|^2]=26.4040 | time=3.7s
Epoch 211/500 | v_loss=-13.2114 | grad_v=78.2420 | E[|v|^2]=27.3295 | time=3.7s
Epoch 212/500 | v_loss=-13.1035 | grad_v=110.7448 | E[|v|^2]=26.3065 | time=3.7s
Epoch 213/500 | v_loss=-12.2698 | grad_v=26.0445 | E[|v|^2]=26.5443 | time=3.7s
Epoch 214/500 | v_loss=-12.9110 | grad_v=18.5162 | E[|v|^2]=28.2808 | time=3.7s
Epoch 215/500 | v_loss=-12.8618 | grad_v=318.6726 | E[|v|^2]=29.1500 | time=3.7s
Epoch 216/500 | v_loss=-13.8037 | grad_v=106.6724 | E[|v|^2]=26.9996 | time=3.7s
Epoch 217/500 | v_loss=-14.3827 | grad_v=56.7661 | E[|v|^2]=26.5545 | time=3.7s
Epoch 218/500 | v_loss=-13.5053 | grad_v=41.4633 | E[|v|^2]=26.9845 | time=3.7s
Epoch 219/500 | v_loss=-11.0657 | grad_v=151.9051 | E[|v|^2]=27.0997 | time=3.7s
Epoch 220/500 | v_loss=-14.9599 | grad_v=308.2109 | E[|v|^2]=29.6357 | time=3.7s
Epoch 221/500 | v_loss=-13.1266 | grad_v=178.3204 | E[|v|^2]=29.1321 | time=3.7s
Epoch 222/500 | v_loss=-12.8936 | grad_v=22.7579 | E[|v|^2]=27.4778 | time=3.7s
Epoch 223/500 | v_loss=-12.3479 | grad_v=127.9792 | E[|v|^2]=27.6089 | time=3.7s
Epoch 224/500 | v_loss=-13.9896 | grad_v=373.7175 | E[|v|^2]=28.5258 | time=3.7s
Epoch 225/500 | v_loss=-14.6181 | grad_v=108.8426 | E[|v|^2]=26.6391 | time=3.7s
Epoch 226/500 | v_loss=-13.3363 | grad_v=64.3314 | E[|v|^2]=26.8667 | time=3.7s
Epoch 227/500 | v_loss=-16.3160 | grad_v=227.9900 | E[|v|^2]=27.3531 | time=3.7s
Epoch 228/500 | v_loss=-15.3005 | grad_v=233.8046 | E[|v|^2]=26.9049 | time=3.7s
Epoch 229/500 | v_loss=-14.1327 | grad_v=233.3970 | E[|v|^2]=27.7849 | time=3.7s
Epoch 230/500 | v_loss=-11.5691 | grad_v=548.6461 | E[|v|^2]=27.1503 | time=3.7s
Epoch 231/500 | v_loss=-12.8050 | grad_v=166.4743 | E[|v|^2]=28.3438 | time=3.7s
Epoch 232/500 | v_loss=-16.1038 | grad_v=306.5531 | E[|v|^2]=27.8400 | time=3.7s
Epoch 233/500 | v_loss=-12.1988 | grad_v=39.3474 | E[|v|^2]=27.6030 | time=3.7s
Epoch 234/500 | v_loss=-10.9241 | grad_v=83.7373 | E[|v|^2]=29.3493 | time=3.7s
Epoch 235/500 | v_loss=-12.6250 | grad_v=107.4195 | E[|v|^2]=27.8789 | time=3.7s
Epoch 236/500 | v_loss=-12.4221 | grad_v=55.8337 | E[|v|^2]=27.6188 | time=3.7s
Epoch 237/500 | v_loss=-14.5040 | grad_v=440.7697 | E[|v|^2]=29.6863 | time=3.7s
Epoch 238/500 | v_loss=-16.9889 | grad_v=223.1019 | E[|v|^2]=34.8101 | time=3.7s
Epoch 239/500 | v_loss=-11.7598 | grad_v=70.3264 | E[|v|^2]=26.9371 | time=3.7s
Epoch 240/500 | v_loss=-12.5402 | grad_v=136.5595 | E[|v|^2]=27.7820 | time=3.7s
Epoch 241/500 | v_loss=-13.9441 | grad_v=27.7537 | E[|v|^2]=25.6760 | time=3.7s
Epoch 242/500 | v_loss=-19.0892 | grad_v=397.1542 | E[|v|^2]=27.6860 | time=3.7s
Epoch 243/500 | v_loss=-10.7745 | grad_v=526.7869 | E[|v|^2]=31.5615 | time=3.7s
Epoch 244/500 | v_loss=-13.8692 | grad_v=571.7151 | E[|v|^2]=30.3918 | time=3.7s
Epoch 245/500 | v_loss=-16.3612 | grad_v=454.6159 | E[|v|^2]=29.1589 | time=3.7s
Epoch 246/500 | v_loss=-14.3159 | grad_v=169.2547 | E[|v|^2]=26.9924 | time=3.7s
Epoch 247/500 | v_loss=-13.5329 | grad_v=152.7857 | E[|v|^2]=26.8100 | time=3.7s
Epoch 248/500 | v_loss=-14.9018 | grad_v=198.2036 | E[|v|^2]=28.1803 | time=3.7s
