[multivariate-tuning] Using device: cuda
[multivariate-tuning] Learning rate: 1e-05
[multivariate-tuning] Exponents p: [0.2, 1.0], q: [0.2, 1.0]
Saved interpolant trajectories to results_multivariate_sweep/lr1e-5_p0.2_1.0_q0.2_1.0/multivariate_trajectories.png
Epoch 1/500 | v_loss=-86.3249 | grad_v=612.5974 | E[|v|^2]=13.4869 | time=4.0s
Epoch 2/500 | v_loss=-1.5239 | grad_v=161.8810 | E[|v|^2]=14.9696 | time=3.8s
Epoch 3/500 | v_loss=15.9091 | grad_v=124.8226 | E[|v|^2]=16.8719 | time=3.8s
Epoch 4/500 | v_loss=-10.0975 | grad_v=8.2959 | E[|v|^2]=17.6468 | time=3.8s
Epoch 5/500 | v_loss=-11.2009 | grad_v=32.3810 | E[|v|^2]=20.1090 | time=3.8s
Epoch 6/500 | v_loss=-18.9533 | grad_v=39.5173 | E[|v|^2]=24.0612 | time=3.8s
Epoch 7/500 | v_loss=-16.7081 | grad_v=42.4777 | E[|v|^2]=22.4505 | time=3.8s
Epoch 8/500 | v_loss=-15.4100 | grad_v=65.2870 | E[|v|^2]=25.6850 | time=3.8s
Epoch 9/500 | v_loss=-53.5685 | grad_v=736.8813 | E[|v|^2]=27.8478 | time=3.8s
Epoch 10/500 | v_loss=-34.0565 | grad_v=319.1890 | E[|v|^2]=30.4483 | time=3.8s
Epoch 11/500 | v_loss=-34.5601 | grad_v=203.7550 | E[|v|^2]=29.6644 | time=3.8s
Epoch 12/500 | v_loss=-58.0034 | grad_v=1264.1512 | E[|v|^2]=34.0509 | time=3.8s
Epoch 13/500 | v_loss=-4.9059 | grad_v=401.0623 | E[|v|^2]=40.8879 | time=3.8s
Epoch 14/500 | v_loss=-6.6112 | grad_v=312.8112 | E[|v|^2]=34.9175 | time=3.8s
Epoch 15/500 | v_loss=-16.9494 | grad_v=164.7704 | E[|v|^2]=38.9999 | time=3.8s
Epoch 16/500 | v_loss=-25.0677 | grad_v=275.2642 | E[|v|^2]=34.5043 | time=3.8s
Epoch 17/500 | v_loss=-43.3992 | grad_v=803.8614 | E[|v|^2]=52.4406 | time=3.8s
Epoch 18/500 | v_loss=-13.5305 | grad_v=496.2194 | E[|v|^2]=46.2931 | time=3.8s
Epoch 19/500 | v_loss=-31.4669 | grad_v=395.5973 | E[|v|^2]=42.4322 | time=3.8s
Epoch 20/500 | v_loss=-14.9033 | grad_v=476.4950 | E[|v|^2]=53.1911 | time=3.8s
Epoch 21/500 | v_loss=36.1356 | grad_v=3250.5747 | E[|v|^2]=50.2170 | time=3.8s
Epoch 22/500 | v_loss=-69.0286 | grad_v=2257.6234 | E[|v|^2]=54.1372 | time=3.8s
Epoch 23/500 | v_loss=-25.2812 | grad_v=710.0716 | E[|v|^2]=45.9027 | time=3.8s
Epoch 24/500 | v_loss=-14.3468 | grad_v=395.2295 | E[|v|^2]=47.6237 | time=3.8s
Epoch 25/500 | v_loss=-7.5837 | grad_v=1017.1524 | E[|v|^2]=42.3820 | time=3.8s
Epoch 26/500 | v_loss=-10.9974 | grad_v=559.3992 | E[|v|^2]=43.1434 | time=3.8s
